departamento,anio,tipo_siniestro,siniestros
PIURA,2022,DESPISTE Y VOLCADURA,36
PIURA,2022,COLISIÓN Y FUGA,25
PIURA,2022,COLISIÓN,6
PIURA,2022,OTRO,289
PIURA,2023,ATROPELLO,380
PIURA,2023,ATROPELLO Y FUGA,51
PIURA,2023,CHOQUE,1271
PIURA,2023,CHOQUE Y FUGA,460
PIURA,2023,VOLCADURA,41
PIURA,2023,CAIDA DE PASAJERO,29
PIURA,2023,INCENDIO,2
PIURA,2023,DESPISTE,768
PIURA,2023,CHOQUE Y ATROPELLO,16
PIURA,2023,DESPISTE Y VOLCADURA,48
PIURA,2023,COLISIÓN Y FUGA,0
PIURA,2023,COLISIÓN,4
PIURA,2023,OTRO,297
PIURA,2024,ATROPELLO,276
PIURA,2024,ATROPELLO Y FUGA,88
PIURA,2024,CHOQUE,1188
PIURA,2024,CHOQUE Y FUGA,431
PIURA,2024,VOLCADURA,47
PIURA,2024,CAIDA DE PASAJERO,58
PIURA,2024,INCENDIO,0
PIURA,2024,DESPISTE,845
PIURA,2024,CHOQUE Y ATROPELLO,22
PIURA,2024,DESPISTE Y VOLCADURA,35
PIURA,2024,COLISIÓN Y FUGA,2
PIURA,2024,COLISIÓN,4
PIURA,2024,OTRO,100
PUNO,2008,ATROPELLO,174
PUNO,2008,ATROPELLO Y FUGA,70
PUNO,2008,CHOQUE,299
PUNO,2008,CHOQUE Y FUGA,209
PUNO,2008,VOLCADURA,58
PUNO,2008,CAIDA DE PASAJERO,26
PUNO,2008,INCENDIO,0
PUNO,2008,OTRO,93
PUNO,2009,ATROPELLO,169
PUNO,2009,ATROPELLO Y FUGA,63
PUNO,2009,CHOQUE,348
PUNO,2009,CHOQUE Y FUGA,146
PUNO,2009,VOLCADURA,81
PUNO,2009,CAIDA DE PASAJERO,14
PUNO,2009,INCENDIO,0
PUNO,2009,OTRO,110
PUNO,2010,ATROPELLO,231
PUNO,2010,ATROPELLO Y FUGA,87
PUNO,2010,CHOQUE,317
PUNO,2010,CHOQUE Y FUGA,145
PUNO,2010,VOLCADURA,50
PUNO,2010,CAIDA DE PASAJERO,21
PUNO,2010,INCENDIO,0
PUNO,2010,DESPISTE,0
PUNO,2010,OTRO,141
PUNO,2011,ATROPELLO,226
PUNO,2011,ATROPELLO Y FUGA,129
PUNO,2011,CHOQUE,503
PUNO,2011,CHOQUE Y FUGA,223
PUNO,2011,VOLCADURA,70
PUNO,2011,CAIDA DE PASAJERO,23
PUNO,2011,INCENDIO,7
PUNO,2011,DESPISTE,0
PUNO,2011,OTRO,187
PUNO,2012,ATROPELLO,203
PUNO,2012,ATROPELLO Y FUGA,88
PUNO,2012,CHOQUE,360
PUNO,2012,CHOQUE Y FUGA,140
PUNO,2012,VOLCADURA,66
PUNO,2012,CAIDA DE PASAJERO,14
PUNO,2012,INCENDIO,2
PUNO,2012,DESPISTE,0
PUNO,2012,OTRO,101
PUNO,2013,ATROPELLO,256
PUNO,2013,ATROPELLO Y FUGA,80
PUNO,2013,CHOQUE,474
PUNO,2013,CHOQUE Y FUGA,149
PUNO,2013,VOLCADURA,68
PUNO,2013,CAIDA DE PASAJERO,13
PUNO,2013,INCENDIO,1
PUNO,2013,DESPISTE,0
PUNO,2013,OTRO,113
PUNO,2014,ATROPELLO,171
PUNO,2014,ATROPELLO Y FUGA,52
PUNO,2014,CHOQUE,316
PUNO,2014,CHOQUE Y FUGA,183
PUNO,2014,VOLCADURA,55
PUNO,2014,CAIDA DE PASAJERO,12
PUNO,2014,INCENDIO,0
PUNO,2014,DESPISTE,46
PUNO,2014,OTRO,118
PUNO,2015,ATROPELLO,120
PUNO,2015,ATROPELLO Y FUGA,25
PUNO,2015,CHOQUE,355
PUNO,2015,CHOQUE Y FUGA,130
PUNO,2015,VOLCADURA,26
PUNO,2015,CAIDA DE PASAJERO,8
PUNO,2015,INCENDIO,0
PUNO,2015,DESPISTE,124
PUNO,2015,DESPISTE Y VOLCADURA,81
PUNO,2015,COLISION,16
PUNO,2015,CHOQUE Y ATROPELLO,20
PUNO,2015,OTRO,17
PUNO,2016,ATROPELLO,111
PUNO,2016,ATROPELLO Y FUGA,25
PUNO,2016,CHOQUE,292
PUNO,2016,CHOQUE Y FUGA,105
PUNO,2016,VOLCADURA,18
PUNO,2016,CAIDA DE PASAJERO,12
PUNO,2016,INCENDIO,0
PUNO,2016,DESPISTE,97
PUNO,2016,CHOQUE Y ATROPELLO,18
PUNO,2016,DESPISTE Y VOLCADURA,75
PUNO,2016,COLISION,7
PUNO,2016,OTRO,5
PUNO,2017,ATROPELLO,164
PUNO,2017,ATROPELLO Y FUGA,36
PUNO,2017,CHOQUE,450
PUNO,2017,CHOQUE Y FUGA,56
PUNO,2017,VOLCADURA,18
PUNO,2017,CAIDA DE PASAJERO,4
PUNO,2017,INCENDIO,2
PUNO,2017,DESPISTE,147
PUNO,2017,CHOQUE Y ATROPELLO,10
PUNO,2017,DESPISTE Y VOLCADURA,61
PUNO,2017,COLISIÓN,1
PUNO,2017,OTRO,19
PUNO,2018,ATROPELLO,136
PUNO,2018,ATROPELLO Y FUGA,38
PUNO,2018,CHOQUE,541
PUNO,2018,CHOQUE Y FUGA,34
PUNO,2018,VOLCADURA,21
PUNO,2018,CAIDA DE PASAJERO,6
PUNO,2018,INCENDIO,1
PUNO,2018,DESPISTE,107
PUNO,2018,CHOQUE Y ATROPELLO,7
PUNO,2018,DESPISTE Y VOLCADURA,65
PUNO,2018,COLISIÓN Y FUGA,5
PUNO,2018,COLISIÓN,3
PUNO,2018,OTRO,35
PUNO,2019,ATROPELLO,186
PUNO,2019,ATROPELLO Y FUGA,60
PUNO,2019,CHOQUE,571
PUNO,2019,CHOQUE Y FUGA,26
PUNO,2019,VOLCADURA,22
PUNO,2019,CAIDA DE PASAJERO,6
PUNO,2019,INCENDIO,1
PUNO,2019,DESPISTE,131
PUNO,2019,CHOQUE Y ATROPELLO,43
PUNO,2019,DESPISTE Y VOLCADURA,80
PUNO,2019,COLISIÓN Y FUGA,3
PUNO,2019,COLISIÓN,4
PUNO,2019,OTRO,46
PUNO,2020,ATROPELLO,74
PUNO,2020,ATROPELLO Y FUGA,19
PUNO,2020,CHOQUE,273
PUNO,2020,CHOQUE Y FUGA,21
PUNO,2020,VOLCADURA,21
PUNO,2020,CAIDA DE PASAJERO,3
PUNO,2020,INCENDIO,0
PUNO,2020,DESPISTE,86
PUNO,2020,CHOQUE Y ATROPELLO,25
PUNO,2020,DESPISTE Y VOLCADURA,39
PUNO,2020,COLISIÓN Y FUGA,2
PUNO,2020,COLISIÓN,3
PUNO,2020,OTRO,36
PUNO,2021,ATROPELLO,118
PUNO,2021,ATROPELLO Y FUGA,25
PUNO,2021,CHOQUE,655
PUNO,2021,CHOQUE Y FUGA,46
PUNO,2021,VOLCADURA,23
PUNO,2021,CAIDA DE PASAJERO,8
PUNO,2021,INCENDIO,0
PUNO,2021,DESPISTE,202
PUNO,2021,CHOQUE Y ATROPELLO,66
PUNO,2021,DESPISTE Y VOLCADURA,32
PUNO,2021,COLISIÓN Y FUGA,3
PUNO,2021,COLISIÓN,14
PUNO,2021,OTRO,74
PUNO,2022,ATROPELLO,144
PUNO,2022,ATROPELLO Y FUGA,50
PUNO,2022,CHOQUE,618
PUNO,2022,CHOQUE Y FUGA,52
PUNO,2022,VOLCADURA,32
PUNO,2022,CAIDA DE PASAJERO,15
PUNO,2022,INCENDIO,1
PUNO,2022,DESPISTE,227
PUNO,2022,CHOQUE Y ATROPELLO,44
PUNO,2022,DESPISTE Y VOLCADURA,48
PUNO,2022,COLISIÓN Y FUGA,1
PUNO,2022,COLISIÓN,20
PUNO,2022,OTRO,232
PUNO,2023,ATROPELLO,168
PUNO,2023,ATROPELLO Y FUGA,47
PUNO,2023,CHOQUE,424
PUNO,2023,CHOQUE Y FUGA,89
PUNO,2023,VOLCADURA,14
PUNO,2023,CAIDA DE PASAJERO,14
PUNO,2023,INCENDIO,1
PUNO,2023,DESPISTE,216
PUNO,2023,CHOQUE Y ATROPELLO,38
PUNO,2023,DESPISTE Y VOLCADURA,22
PUNO,2023,COLISIÓN Y FUGA,6
PUNO,2023,COLISIÓN,18
PUNO,2023,OTRO,139
PUNO,2024,ATROPELLO,216
PUNO,2024,ATROPELLO Y FUGA,50
PUNO,2024,CHOQUE,609
PUNO,2024,CHOQUE Y FUGA,52
PUNO,2024,VOLCADURA,29
PUNO,2024,CAIDA DE PASAJERO,3
PUNO,2024,INCENDIO,2
PUNO,2024,DESPISTE,142
PUNO,2024,CHOQUE Y ATROPELLO,13
PUNO,2024,DESPISTE Y VOLCADURA,39
PUNO,2024,COLISIÓN Y FUGA,1
PUNO,2024,COLISIÓN,5
PUNO,2024,OTRO,126
SAN MARTIN,2008,ATROPELLO,81
SAN MARTIN,2008,ATROPELLO Y FUGA,20
SAN MARTIN,2008,CHOQUE,184
SAN MARTIN,2008,CHOQUE Y FUGA,37
SAN MARTIN,2008,VOLCADURA,40
SAN MARTIN,2008,CAIDA DE PASAJERO,1
SAN MARTIN,2008,INCENDIO,0
SAN MARTIN,2008,OTRO,19
SAN MARTIN,2009,ATROPELLO,98
SAN MARTIN,2009,ATROPELLO Y FUGA,34
SAN MARTIN,2009,CHOQUE,222
SAN MARTIN,2009,CHOQUE Y FUGA,62
SAN MARTIN,2009,VOLCADURA,34
SAN MARTIN,2009,CAIDA DE PASAJERO,4
SAN MARTIN,2009,INCENDIO,0
SAN MARTIN,2009,OTRO,37
SAN MARTIN,2010,ATROPELLO,120
SAN MARTIN,2010,ATROPELLO Y FUGA,34
SAN MARTIN,2010,CHOQUE,415
SAN MARTIN,2010,CHOQUE Y FUGA,71
SAN MARTIN,2010,VOLCADURA,22
SAN MARTIN,2010,CAIDA DE PASAJERO,10
SAN MARTIN,2010,INCENDIO,1
SAN MARTIN,2010,DESPISTE,121
SAN MARTIN,2010,OTRO,38
SAN MARTIN,2011,ATROPELLO,124
SAN MARTIN,2011,ATROPELLO Y FUGA,38
SAN MARTIN,2011,CHOQUE,403
SAN MARTIN,2011,CHOQUE Y FUGA,103
SAN MARTIN,2011,VOLCADURA,15
SAN MARTIN,2011,CAIDA DE PASAJERO,6
SAN MARTIN,2011,INCENDIO,0
SAN MARTIN,2011,DESPISTE,157
SAN MARTIN,2011,OTRO,65
SAN MARTIN,2012,ATROPELLO,128
SAN MARTIN,2012,ATROPELLO Y FUGA,37
SAN MARTIN,2012,CHOQUE,471
SAN MARTIN,2012,CHOQUE Y FUGA,79
SAN MARTIN,2012,VOLCADURA,22
SAN MARTIN,2012,CAIDA DE PASAJERO,27
SAN MARTIN,2012,INCENDIO,13
SAN MARTIN,2012,DESPISTE,226
SAN MARTIN,2012,OTRO,54
SAN MARTIN,2013,ATROPELLO,202
SAN MARTIN,2013,ATROPELLO Y FUGA,41
SAN MARTIN,2013,CHOQUE,573
SAN MARTIN,2013,CHOQUE Y FUGA,124
SAN MARTIN,2013,VOLCADURA,24
SAN MARTIN,2013,CAIDA DE PASAJERO,7
SAN MARTIN,2013,INCENDIO,3
SAN MARTIN,2013,DESPISTE,259
SAN MARTIN,2013,OTRO,48
SAN MARTIN,2014,ATROPELLO,147
SAN MARTIN,2014,ATROPELLO Y FUGA,25
SAN MARTIN,2014,CHOQUE,633
SAN MARTIN,2014,CHOQUE Y FUGA,120
SAN MARTIN,2014,VOLCADURA,13
SAN MARTIN,2014,CAIDA DE PASAJERO,5
SAN MARTIN,2014,INCENDIO,0
SAN MARTIN,2014,DESPISTE,294
SAN MARTIN,2014,OTRO,32
SAN MARTIN,2015,ATROPELLO,113
SAN MARTIN,2015,ATROPELLO Y FUGA,25
SAN MARTIN,2015,CHOQUE,559
SAN MARTIN,2015,CHOQUE Y FUGA,94
SAN MARTIN,2015,VOLCADURA,13
SAN MARTIN,2015,CAIDA DE PASAJERO,5
SAN MARTIN,2015,INCENDIO,0
SAN MARTIN,2015,DESPISTE,302
SAN MARTIN,2015,DESPISTE Y VOLCADURA,6
SAN MARTIN,2015,COLISION,1
SAN MARTIN,2015,CHOQUE Y ATROPELLO,9
SAN MARTIN,2015,OTRO,41
SAN MARTIN,2016,ATROPELLO,232
SAN MARTIN,2016,ATROPELLO Y FUGA,53
SAN MARTIN,2016,CHOQUE,918
SAN MARTIN,2016,CHOQUE Y FUGA,135
SAN MARTIN,2016,VOLCADURA,29
SAN MARTIN,2016,CAIDA DE PASAJERO,7
SAN MARTIN,2016,INCENDIO,1
SAN MARTIN,2016,DESPISTE,538
SAN MARTIN,2016,CHOQUE Y ATROPELLO,6
SAN MARTIN,2016,DESPISTE Y VOLCADURA,11
SAN MARTIN,2016,COLISION,0
SAN MARTIN,2016,OTRO,72
SAN MARTIN,2017,ATROPELLO,197
SAN MARTIN,2017,ATROPELLO Y FUGA,40
SAN MARTIN,2017,CHOQUE,682
SAN MARTIN,2017,CHOQUE Y FUGA,84
SAN MARTIN,2017,VOLCADURA,9
SAN MARTIN,2017,CAIDA DE PASAJERO,12
SAN MARTIN,2017,INCENDIO,1
SAN MARTIN,2017,DESPISTE,444
SAN MARTIN,2017,CHOQUE Y ATROPELLO,5
SAN MARTIN,2017,DESPISTE Y VOLCADURA,20
SAN MARTIN,2017,COLISIÓN,0
SAN MARTIN,2017,OTRO,39
SAN MARTIN,2018,ATROPELLO,151
SAN MARTIN,2018,ATROPELLO Y FUGA,27
SAN MARTIN,2018,CHOQUE,558
SAN MARTIN,2018,CHOQUE Y FUGA,85
SAN MARTIN,2018,VOLCADURA,22
SAN MARTIN,2018,CAIDA DE PASAJERO,7
SAN MARTIN,2018,INCENDIO,0
SAN MARTIN,2018,DESPISTE,421
SAN MARTIN,2018,CHOQUE Y ATROPELLO,3
SAN MARTIN,2018,DESPISTE Y VOLCADURA,5
SAN MARTIN,2018,COLISIÓN Y FUGA,0
SAN MARTIN,2018,COLISIÓN,0
SAN MARTIN,2018,OTRO,64
SAN MARTIN,2019,ATROPELLO,135
SAN MARTIN,2019,ATROPELLO Y FUGA,31
SAN MARTIN,2019,CHOQUE,541
SAN MARTIN,2019,CHOQUE Y FUGA,79
SAN MARTIN,2019,VOLCADURA,29
SAN MARTIN,2019,CAIDA DE PASAJERO,4
SAN MARTIN,2019,INCENDIO,2
SAN MARTIN,2019,DESPISTE,391
SAN MARTIN,2019,CHOQUE Y ATROPELLO,14
SAN MARTIN,2019,DESPISTE Y VOLCADURA,1
SAN MARTIN,2019,COLISIÓN Y FUGA,0
SAN MARTIN,2019,COLISIÓN,2
SAN MARTIN,2019,OTRO,31
SAN MARTIN,2020,ATROPELLO,64
SAN MARTIN,2020,ATROPELLO Y FUGA,18
SAN MARTIN,2020,CHOQUE,385
SAN MARTIN,2020,CHOQUE Y FUGA,48
SAN MARTIN,2020,VOLCADURA,16
SAN MARTIN,2020,CAIDA DE PASAJERO,6
SAN MARTIN,2020,INCENDIO,0
SAN MARTIN,2020,DESPISTE,304
SAN MARTIN,2020,CHOQUE Y ATROPELLO,3
SAN MARTIN,2020,DESPISTE Y VOLCADURA,2
SAN MARTIN,2020,COLISIÓN Y FUGA,0
SAN MARTIN,2020,COLISIÓN,0
SAN MARTIN,2020,OTRO,34
SAN MARTIN,2021,ATROPELLO,88
SAN MARTIN,2021,ATROPELLO Y FUGA,20
SAN MARTIN,2021,CHOQUE,472
SAN MARTIN,2021,CHOQUE Y FUGA,72
SAN MARTIN,2021,VOLCADURA,15
SAN MARTIN,2021,CAIDA DE PASAJERO,7
SAN MARTIN,2021,INCENDIO,1
SAN MARTIN,2021,DESPISTE,378
SAN MARTIN,2021,CHOQUE Y ATROPELLO,1
SAN MARTIN,2021,DESPISTE Y VOLCADURA,2
SAN MARTIN,2021,COLISIÓN Y FUGA,1
SAN MARTIN,2021,COLISIÓN,2
SAN MARTIN,2021,OTRO,33
SAN MARTIN,2022,ATROPELLO,101
SAN MARTIN,2022,ATROPELLO Y FUGA,31
SAN MARTIN,2022,CHOQUE,595
SAN MARTIN,2022,CHOQUE Y FUGA,99
SAN MARTIN,2022,VOLCADURA,26
SAN MARTIN,2022,CAIDA DE PASAJERO,5
SAN MARTIN,2022,INCENDIO,0
SAN MARTIN,2022,DESPISTE,380
SAN MARTIN,2022,CHOQUE Y ATROPELLO,5
SAN MARTIN,2022,DESPISTE Y VOLCADURA,8
SAN MARTIN,2022,COLISIÓN Y FUGA,0
SAN MARTIN,2022,COLISIÓN,0
SAN MARTIN,2022,OTRO,29
SAN MARTIN,2023,ATROPELLO,127
SAN MARTIN,2023,ATROPELLO Y FUGA,31
SAN MARTIN,2023,CHOQUE,665
SAN MARTIN,2023,CHOQUE Y FUGA,136
SAN MARTIN,2023,VOLCADURA,19
SAN MARTIN,2023,CAIDA DE PASAJERO,6
SAN MARTIN,2023,INCENDIO,1
SAN MARTIN,2023,DESPISTE,476
SAN MARTIN,2023,CHOQUE Y ATROPELLO,1
SAN MARTIN,2023,DESPISTE Y VOLCADURA,3
SAN MARTIN,2023,COLISIÓN Y FUGA,0
SAN MARTIN,2023,COLISIÓN,0
SAN MARTIN,2023,OTRO,45
SAN MARTIN,2024,ATROPELLO,164
SAN MARTIN,2024,ATROPELLO Y FUGA,34
SAN MARTIN,2024,CHOQUE,794
SAN MARTIN,2024,CHOQUE Y FUGA,138
SAN MARTIN,2024,VOLCADURA,56
SAN MARTIN,2024,CAIDA DE PASAJERO,2
SAN MARTIN,2024,INCENDIO,0
SAN MARTIN,2024,DESPISTE,529
SAN MARTIN,2024,CHOQUE Y ATROPELLO,4
SAN MARTIN,2024,DESPISTE Y VOLCADURA,2
SAN MARTIN,2024,COLISIÓN Y FUGA,2
SAN MARTIN,2024,COLISIÓN,0
SAN MARTIN,2024,OTRO,21
TACNA,2008,ATROPELLO,54
TACNA,2008,ATROPELLO Y FUGA,22
TACNA,2008,CHOQUE,113
TACNA,2008,CHOQUE Y FUGA,26
TACNA,2008,VOLCADURA,3
TACNA,2008,CAIDA DE PASAJERO,8
TACNA,2008,INCENDIO,0
TACNA,2008,OTRO,17
TACNA,2009,ATROPELLO,210
TACNA,2009,ATROPELLO Y FUGA,35
TACNA,2009,CHOQUE,516
TACNA,2009,CHOQUE Y FUGA,116
TACNA,2009,VOLCADURA,12
TACNA,2009,CAIDA DE PASAJERO,54
TACNA,2009,INCENDIO,0
TACNA,2009,OTRO,94
TACNA,2010,ATROPELLO,194
TACNA,2010,ATROPELLO Y FUGA,67
TACNA,2010,CHOQUE,604
TACNA,2010,CHOQUE Y FUGA,155
TACNA,2010,VOLCADURA,19
TACNA,2010,CAIDA DE PASAJERO,29
TACNA,2010,INCENDIO,21
TACNA,2010,DESPISTE,15
TACNA,2010,OTRO,104
TACNA,2011,ATROPELLO,213
TACNA,2011,ATROPELLO Y FUGA,43
TACNA,2011,CHOQUE,694
TACNA,2011,CHOQUE Y FUGA,98
TACNA,2011,VOLCADURA,26
TACNA,2011,CAIDA DE PASAJERO,39
TACNA,2011,INCENDIO,55
TACNA,2011,DESPISTE,92
TACNA,2011,OTRO,29
TACNA,2012,ATROPELLO,276
TACNA,2012,ATROPELLO Y FUGA,52
TACNA,2012,CHOQUE,746
TACNA,2012,CHOQUE Y FUGA,141
TACNA,2012,VOLCADURA,22
TACNA,2012,CAIDA DE PASAJERO,48
TACNA,2012,INCENDIO,48
TACNA,2012,DESPISTE,117
TACNA,2012,OTRO,15
TACNA,2013,ATROPELLO,283
TACNA,2013,ATROPELLO Y FUGA,63
TACNA,2013,CHOQUE,850
TACNA,2013,CHOQUE Y FUGA,168
TACNA,2013,VOLCADURA,14
TACNA,2013,CAIDA DE PASAJERO,43
TACNA,2013,INCENDIO,9
TACNA,2013,DESPISTE,164
TACNA,2013,OTRO,14
TACNA,2014,ATROPELLO,224
TACNA,2014,ATROPELLO Y FUGA,43
TACNA,2014,CHOQUE,693
TACNA,2014,CHOQUE Y FUGA,128
TACNA,2014,VOLCADURA,9
TACNA,2014,CAIDA DE PASAJERO,53
TACNA,2014,INCENDIO,16
TACNA,2014,DESPISTE,130
TACNA,2014,OTRO,53
TACNA,2015,ATROPELLO,200
TACNA,2015,ATROPELLO Y FUGA,25
TACNA,2015,CHOQUE,639
TACNA,2015,CHOQUE Y FUGA,62
TACNA,2015,VOLCADURA,4
TACNA,2015,CAIDA DE PASAJERO,37
TACNA,2015,INCENDIO,0
TACNA,2015,DESPISTE,133
TACNA,2015,DESPISTE Y VOLCADURA,16
TACNA,2015,COLISION,0
TACNA,2015,CHOQUE Y ATROPELLO,14
TACNA,2015,OTRO,12
TACNA,2016,ATROPELLO,144
TACNA,2016,ATROPELLO Y FUGA,12
TACNA,2016,CHOQUE,497
TACNA,2016,CHOQUE Y FUGA,66
TACNA,2016,VOLCADURA,3
TACNA,2016,CAIDA DE PASAJERO,10
TACNA,2016,INCENDIO,0
TACNA,2016,DESPISTE,146
TACNA,2016,CHOQUE Y ATROPELLO,4
TACNA,2016,DESPISTE Y VOLCADURA,19
TACNA,2016,COLISION,1
TACNA,2016,OTRO,8
TACNA,2017,ATROPELLO,112
TACNA,2017,ATROPELLO Y FUGA,18
TACNA,2017,CHOQUE,492
TACNA,2017,CHOQUE Y FUGA,28
TACNA,2017,VOLCADURA,4
TACNA,2017,CAIDA DE PASAJERO,11
TACNA,2017,INCENDIO,1
TACNA,2017,DESPISTE,90
TACNA,2017,CHOQUE Y ATROPELLO,3
TACNA,2017,DESPISTE Y VOLCADURA,18
TACNA,2017,COLISIÓN,0
TACNA,2017,OTRO,4
TACNA,2018,ATROPELLO,170
TACNA,2018,ATROPELLO Y FUGA,18
TACNA,2018,CHOQUE,586
TACNA,2018,CHOQUE Y FUGA,51
TACNA,2018,VOLCADURA,7
TACNA,2018,CAIDA DE PASAJERO,21
TACNA,2018,INCENDIO,0
TACNA,2018,DESPISTE,94
TACNA,2018,CHOQUE Y ATROPELLO,2
TACNA,2018,DESPISTE Y VOLCADURA,23
TACNA,2018,COLISIÓN Y FUGA,0
TACNA,2018,COLISIÓN,1
TACNA,2018,OTRO,10
TACNA,2019,ATROPELLO,170
TACNA,2019,ATROPELLO Y FUGA,13
TACNA,2019,CHOQUE,764
TACNA,2019,CHOQUE Y FUGA,87
TACNA,2019,VOLCADURA,4
TACNA,2019,CAIDA DE PASAJERO,16
TACNA,2019,INCENDIO,5
TACNA,2019,DESPISTE,136
TACNA,2019,CHOQUE Y ATROPELLO,5
TACNA,2019,DESPISTE Y VOLCADURA,12
TACNA,2019,COLISIÓN Y FUGA,1
TACNA,2019,COLISIÓN,0
TACNA,2019,OTRO,84
TACNA,2020,ATROPELLO,76
TACNA,2020,ATROPELLO Y FUGA,2
TACNA,2020,CHOQUE,450
TACNA,2020,CHOQUE Y FUGA,35
TACNA,2020,VOLCADURA,11
TACNA,2020,CAIDA DE PASAJERO,6
TACNA,2020,INCENDIO,1
TACNA,2020,DESPISTE,92
TACNA,2020,CHOQUE Y ATROPELLO,2
TACNA,2020,DESPISTE Y VOLCADURA,12
TACNA,2020,COLISIÓN Y FUGA,0
TACNA,2020,COLISIÓN,0
TACNA,2020,OTRO,32
TACNA,2021,ATROPELLO,79
TACNA,2021,ATROPELLO Y FUGA,5
TACNA,2021,CHOQUE,483
TACNA,2021,CHOQUE Y FUGA,47
TACNA,2021,VOLCADURA,17
TACNA,2021,CAIDA DE PASAJERO,2
TACNA,2021,INCENDIO,1
TACNA,2021,DESPISTE,100
TACNA,2021,CHOQUE Y ATROPELLO,1
TACNA,2021,DESPISTE Y VOLCADURA,14
TACNA,2021,COLISIÓN Y FUGA,1
TACNA,2021,COLISIÓN,0
TACNA,2021,OTRO,30
TACNA,2022,ATROPELLO,134
TACNA,2022,ATROPELLO Y FUGA,8
TACNA,2022,CHOQUE,540
TACNA,2022,CHOQUE Y FUGA,65
TACNA,2022,VOLCADURA,11
TACNA,2022,CAIDA DE PASAJERO,14
TACNA,2022,INCENDIO,1
TACNA,2022,DESPISTE,118
TACNA,2022,CHOQUE Y ATROPELLO,1
TACNA,2022,DESPISTE Y VOLCADURA,19
TACNA,2022,COLISIÓN Y FUGA,0
TACNA,2022,COLISIÓN,0
TACNA,2022,OTRO,36
TACNA,2023,ATROPELLO,146
TACNA,2023,ATROPELLO Y FUGA,22
TACNA,2023,CHOQUE,552
TACNA,2023,CHOQUE Y FUGA,56
TACNA,2023,VOLCADURA,16
TACNA,2023,CAIDA DE PASAJERO,12
TACNA,2023,INCENDIO,1
TACNA,2023,DESPISTE,144
TACNA,2023,CHOQUE Y ATROPELLO,3
TACNA,2023,DESPISTE Y VOLCADURA,16
TACNA,2023,COLISIÓN Y FUGA,0
TACNA,2023,COLISIÓN,0
TACNA,2023,OTRO,69
TACNA,2024,ATROPELLO,155
TACNA,2024,ATROPELLO Y FUGA,20
TACNA,2024,CHOQUE,655
TACNA,2024,CHOQUE Y FUGA,54
TACNA,2024,VOLCADURA,2
TACNA,2024,CAIDA DE PASAJERO,22
TACNA,2024,INCENDIO,0
TACNA,2024,DESPISTE,144
TACNA,2024,CHOQUE Y ATROPELLO,4
TACNA,2024,DESPISTE Y VOLCADURA,22
TACNA,2024,COLISIÓN Y FUGA,0
TACNA,2024,COLISIÓN,2
TACNA,2024,OTRO,80
TUMBES,2008,ATROPELLO,54
TUMBES,2008,ATROPELLO Y FUGA,13
TUMBES,2008,CHOQUE,159
TUMBES,2008,CHOQUE Y FUGA,38
TUMBES,2008,VOLCADURA,13
TUMBES,2008,CAIDA DE PASAJERO,4
TUMBES,2008,INCENDIO,2
TUMBES,2008,OTRO,26
TUMBES,2009,ATROPELLO,54
TUMBES,2009,ATROPELLO Y FUGA,17
TUMBES,2009,CHOQUE,174
TUMBES,2009,CHOQUE Y FUGA,23
TUMBES,2009,VOLCADURA,6
TUMBES,2009,CAIDA DE PASAJERO,2
TUMBES,2009,INCENDIO,0
TUMBES,2009,OTRO,19
TUMBES,2010,ATROPELLO,72
TUMBES,2010,ATROPELLO Y FUGA,15
TUMBES,2010,CHOQUE,161
TUMBES,2010,CHOQUE Y FUGA,46
TUMBES,2010,VOLCADURA,3
TUMBES,2010,CAIDA DE PASAJERO,4
TUMBES,2010,INCENDIO,0
TUMBES,2010,DESPISTE,35
TUMBES,2010,OTRO,0
TUMBES,2011,ATROPELLO,55
TUMBES,2011,ATROPELLO Y FUGA,8
TUMBES,2011,CHOQUE,183
TUMBES,2011,CHOQUE Y FUGA,24
TUMBES,2011,VOLCADURA,4
TUMBES,2011,CAIDA DE PASAJERO,5
TUMBES,2011,INCENDIO,0
TUMBES,2011,DESPISTE,37
TUMBES,2011,OTRO,2
TUMBES,2012,ATROPELLO,91
TUMBES,2012,ATROPELLO Y FUGA,33
TUMBES,2012,CHOQUE,213
TUMBES,2012,CHOQUE Y FUGA,70
TUMBES,2012,VOLCADURA,7
TUMBES,2012,CAIDA DE PASAJERO,4
TUMBES,2012,INCENDIO,0
TUMBES,2012,DESPISTE,72
TUMBES,2012,OTRO,15
TUMBES,2013,ATROPELLO,65
TUMBES,2013,ATROPELLO Y FUGA,12
TUMBES,2013,CHOQUE,254
TUMBES,2013,CHOQUE Y FUGA,69
TUMBES,2013,VOLCADURA,5
TUMBES,2013,CAIDA DE PASAJERO,6
TUMBES,2013,INCENDIO,0
TUMBES,2013,DESPISTE,65
TUMBES,2013,OTRO,7
TUMBES,2014,ATROPELLO,48
TUMBES,2014,ATROPELLO Y FUGA,17
TUMBES,2014,CHOQUE,241
TUMBES,2014,CHOQUE Y FUGA,46
TUMBES,2014,VOLCADURA,3
TUMBES,2014,CAIDA DE PASAJERO,6
TUMBES,2014,INCENDIO,1
TUMBES,2014,DESPISTE,62
TUMBES,2014,OTRO,14
TUMBES,2015,ATROPELLO,60
TUMBES,2015,ATROPELLO Y FUGA,13
TUMBES,2015,CHOQUE,233
