departamento,anio,tipo_vehiculo,vehiculos
APURIMAC,2017,VEHÍCULO NO IDENTIFICADO,2
APURIMAC,2017,MOTO,52
APURIMAC,2017,MOTOKAR,16
APURIMAC,2017,TRICICLO,1
APURIMAC,2017,FURGONETA,0
APURIMAC,2017,BICICLETA,0
APURIMAC,2017,VEHÍCULO IDENTIFICADO,2
APURIMAC,2017,OTRO,51
APURIMAC,2018,AUTOMOVIL,273
APURIMAC,2018,STATION WAGON,149
APURIMAC,2018,CAMIONETA PICKUP,116
APURIMAC,2018,CAMIONETA RURAL,112
APURIMAC,2018,CAMIONETA PANEL,22
APURIMAC,2018,OMNIBUS,14
APURIMAC,2018,CAMION,67
APURIMAC,2018,REMOLCADOR,20
APURIMAC,2018,REMOLQUE Y SEMIREMOLQUE,9
APURIMAC,2018,VEHÍCULO NO IDENTIFICADO,4
APURIMAC,2018,OTROS,43
APURIMAC,2018,MOTO,139
APURIMAC,2018,MOTOKAR,76
APURIMAC,2018,TRICICLO,0
APURIMAC,2018,FURGONETA,0
APURIMAC,2018,BICICLETA,1
APURIMAC,2018,VEHÍCULO IDENTIFICADO,0
APURIMAC,2018,OTROS,15
APURIMAC,2019,AUTOMOVIL,279
APURIMAC,2019,STATION WAGON,110
APURIMAC,2019,CAMIONETA PICKUP,100
APURIMAC,2019,CAMIONETA RURAL,97
APURIMAC,2019,CAMIONETA PANEL,15
APURIMAC,2019,OMNIBUS,15
APURIMAC,2019,CAMION,96
APURIMAC,2019,REMOLCADOR,22
APURIMAC,2019,REMOLQUE Y SEMIREMOLQUE,19
APURIMAC,2019,VEHÍCULO NO IDENTIFICADO,14
APURIMAC,2019,OTROS,24
APURIMAC,2019,MOTO,131
APURIMAC,2019,MOTOKAR,72
APURIMAC,2019,TRICICLO,1
APURIMAC,2019,FURGONETA,0
APURIMAC,2019,BICICLETA,4
APURIMAC,2019,VEHÍCULO IDENTIFICADO,1
APURIMAC,2019,OTROS,18
APURIMAC,2020,AUTOMOVIL,231
APURIMAC,2020,STATION WAGON,59
APURIMAC,2020,CAMIONETA PICKUP,88
APURIMAC,2020,CAMIONETA RURAL,72
APURIMAC,2020,CAMIONETA PANEL,12
APURIMAC,2020,OMNIBUS,11
APURIMAC,2020,CAMION,84
APURIMAC,2020,REMOLCADOR,12
APURIMAC,2020,REMOLQUE Y SEMIREMOLQUE,3
APURIMAC,2020,VEHÍCULO NO IDENTIFICADO,7
APURIMAC,2020,OTROS,25
APURIMAC,2020,MOTO,137
APURIMAC,2020,MOTOKAR,29
APURIMAC,2020,TRICICLO,3
APURIMAC,2020,FURGONETA,0
APURIMAC,2020,BICICLETA,2
APURIMAC,2020,VEHÍCULO IDENTIFICADO,1
APURIMAC,2020,OTROS,8
APURIMAC,2021,AUTOMOVIL,379
APURIMAC,2021,STATION WAGON,127
APURIMAC,2021,CAMIONETA PICKUP,143
APURIMAC,2021,CAMIONETA RURAL,112
APURIMAC,2021,CAMIONETA PANEL,16
APURIMAC,2021,OMNIBUS,16
APURIMAC,2021,CAMION,113
APURIMAC,2021,REMOLCADOR,47
APURIMAC,2021,REMOLQUE Y SEMIREMOLQUE,13
APURIMAC,2021,VEHÍCULO NO IDENTIFICADO,11
APURIMAC,2021,OTROS,22
APURIMAC,2021,MOTO,158
APURIMAC,2021,MOTOKAR,36
APURIMAC,2021,TRICICLO,0
APURIMAC,2021,FURGONETA,0
APURIMAC,2021,BICICLETA,0
APURIMAC,2021,VEHÍCULO IDENTIFICADO,2
APURIMAC,2021,OTROS,17
APURIMAC,2022,AUTOMOVIL,385
APURIMAC,2022,STATION WAGON,87
APURIMAC,2022,CAMIONETA PICKUP,165
APURIMAC,2022,CAMIONETA RURAL,91
APURIMAC,2022,CAMIONETA PANEL,20
APURIMAC,2022,OMNIBUS,19
APURIMAC,2022,CAMION,114
APURIMAC,2022,REMOLCADOR,19
APURIMAC,2022,REMOLQUE Y SEMIREMOLQUE,11
APURIMAC,2022,VEHÍCULO NO IDENTIFICADO,16
APURIMAC,2022,OTROS,25
APURIMAC,2022,MOTO,119
APURIMAC,2022,MOTOKAR,19
APURIMAC,2022,TRICICLO,2
APURIMAC,2022,FURGONETA,2
APURIMAC,2022,BICICLETA,2
APURIMAC,2022,VEHÍCULO IDENTIFICADO,1
APURIMAC,2022,OTROS,8
APURIMAC,2023,AUTOMOVIL,261
APURIMAC,2023,STATION WAGON,40
APURIMAC,2023,CAMIONETA PICKUP,115
APURIMAC,2023,CAMIONETA RURAL,88
APURIMAC,2023,CAMIONETA PANEL,13
APURIMAC,2023,OMNIBUS,25
APURIMAC,2023,CAMION,64
APURIMAC,2023,REMOLCADOR,25
APURIMAC,2023,REMOLQUE Y SEMIREMOLQUE,20
APURIMAC,2023,VEHÍCULO NO IDENTIFICADO,7
APURIMAC,2023,OTROS,105
APURIMAC,2023,MOTO,104
APURIMAC,2023,MOTOKAR,12
APURIMAC,2023,TRICICLO,0
APURIMAC,2023,FURGONETA,0
APURIMAC,2023,BICICLETA,1
APURIMAC,2023,VEHÍCULO IDENTIFICADO,2
APURIMAC,2023,OTROS,33
APURIMAC,2024,AUTOMOVIL,264
APURIMAC,2024,STATION WAGON,80
APURIMAC,2024,CAMIONETA PICKUP,121
APURIMAC,2024,CAMIONETA RURAL,57
APURIMAC,2024,CAMIONETA PANEL,17
APURIMAC,2024,OMNIBUS,20
APURIMAC,2024,CAMION,72
APURIMAC,2024,REMOLCADOR,20
APURIMAC,2024,REMOLQUE Y SEMIREMOLQUE,12
APURIMAC,2024,VEHÍCULO NO IDENTIFICADO,7
APURIMAC,2024,OTROS,46
APURIMAC,2024,MOTO,95
APURIMAC,2024,MOTOKAR,21
APURIMAC,2024,TRICICLO,1
APURIMAC,2024,FURGONETA,2
APURIMAC,2024,BICICLETA,0
APURIMAC,2024,VEHÍCULO IDENTIFICADO,1
APURIMAC,2024,OTROS,13
AREQUIPA,2008,AUTO,4108
AREQUIPA,2008,CAMIONETA,1514
AREQUIPA,2008,MICROBUS,336
AREQUIPA,2008,OMNIBUS,504
AREQUIPA,2008,CAMIÓN,402
AREQUIPA,2008,TRAYLER,127
AREQUIPA,2008,VOLQUETE,93
AREQUIPA,2008,BICICLETA,184
AREQUIPA,2008,FURGÓN,8
AREQUIPA,2008,TRICICLO,40
AREQUIPA,2008,MOTOKAR,55
AREQUIPA,2008,MOTO,334
AREQUIPA,2008,OTROS,91
AREQUIPA,2009,AUTO,3720
AREQUIPA,2009,CAMIONETA,1426
AREQUIPA,2009,MICROBUS,346
AREQUIPA,2009,OMNIBUS,512
AREQUIPA,2009,CAMIÓN,321
AREQUIPA,2009,TRAYLER,130
AREQUIPA,2009,VOLQUETE,27
AREQUIPA,2009,BICICLETA,134
AREQUIPA,2009,FURGÓN,9
AREQUIPA,2009,TRICICLO,13
AREQUIPA,2009,MOTOKAR,83
AREQUIPA,2009,MOTO,323
AREQUIPA,2009,OTROS,97
AREQUIPA,2010,AUTO,3578
AREQUIPA,2010,CAMIONETA,1256
AREQUIPA,2010,MICROBUS,276
AREQUIPA,2010,OMNIBUS,394
AREQUIPA,2010,CAMIÓN,338
AREQUIPA,2010,TRAYLER,135
AREQUIPA,2010,VOLQUETE,40
AREQUIPA,2010,BICICLETA,96
AREQUIPA,2010,FURGÓN,6
AREQUIPA,2010,TRICICLO,15
AREQUIPA,2010,MOTOKAR,98
AREQUIPA,2010,MOTO,308
AREQUIPA,2010,OTROS,79
AREQUIPA,2011,AUTO,4179
AREQUIPA,2011,CAMIONETA,1506
AREQUIPA,2011,MICROBUS,299
AREQUIPA,2011,OMNIBUS,514
AREQUIPA,2011,CAMIÓN,320
AREQUIPA,2011,TRAYLER,89
AREQUIPA,2011,VOLQUETE,24
AREQUIPA,2011,BICICLETA,58
AREQUIPA,2011,FURGÓN,7
AREQUIPA,2011,TRICICLO,30
AREQUIPA,2011,MOTOKAR,154
AREQUIPA,2011,MOTO,368
AREQUIPA,2011,OTROS,91
AREQUIPA,2012,AUTO,4328
AREQUIPA,2012,CAMIONETA,1411
AREQUIPA,2012,MICROBUS,299
AREQUIPA,2012,OMNIBUS,505
AREQUIPA,2012,CAMIÓN,430
AREQUIPA,2012,TRAYLER,117
AREQUIPA,2012,VOLQUETE,51
AREQUIPA,2012,BICICLETA,61
AREQUIPA,2012,FURGÓN,15
AREQUIPA,2012,TRICICLO,7
AREQUIPA,2012,MOTOKAR,104
AREQUIPA,2012,MOTO,482
AREQUIPA,2012,OTROS,117
AREQUIPA,2013,AUTO,5226
AREQUIPA,2013,CAMIONETA,1513
AREQUIPA,2013,MICROBUS,306
AREQUIPA,2013,OMNIBUS,477
AREQUIPA,2013,CAMIÓN,401
AREQUIPA,2013,TRAYLER,129
AREQUIPA,2013,VOLQUETE,41
AREQUIPA,2013,BICICLETA,45
AREQUIPA,2013,FURGÓN,20
AREQUIPA,2013,TRICICLO,25
AREQUIPA,2013,MOTOKAR,153
AREQUIPA,2013,MOTO,523
AREQUIPA,2013,OTROS,168
AREQUIPA,2014,AUTO,4214
AREQUIPA,2014,CAMIONETA,1611
AREQUIPA,2014,MICROBUS,249
AREQUIPA,2014,OMNIBUS,523
AREQUIPA,2014,CAMIÓN,370
AREQUIPA,2014,TRAYLER,122
AREQUIPA,2014,VOLQUETE,91
AREQUIPA,2014,BICICLETA,52
AREQUIPA,2014,FURGÓN,13
AREQUIPA,2014,TRICICLO,18
AREQUIPA,2014,MOTOKAR,119
AREQUIPA,2014,MOTO,550
AREQUIPA,2014,OTROS,180
AREQUIPA,2015,AUTOMOVIL,3601
AREQUIPA,2015,STATION WAGON,278
AREQUIPA,2015,CAMIONETA PICKUP,789
AREQUIPA,2015,CAMIONETA RURAL,521
AREQUIPA,2015,CAMIONETA PANEL,175
AREQUIPA,2015,OMNIBUS,480
AREQUIPA,2015,CAMION,342
AREQUIPA,2015,REMOLCADOR,219
AREQUIPA,2015,REMOLQUE Y SEMIREMOLQUE,108
AREQUIPA,2015,VEHÍCULO NO IDENTIFICADO,143
AREQUIPA,2015,MOTO,565
AREQUIPA,2015,MOTOKAR,147
AREQUIPA,2015,TRICICLO,38
AREQUIPA,2015,FURGONETA,31
AREQUIPA,2015,BICICLETA,64
AREQUIPA,2015,VEHÍCULO IDENTIFICADO,22
AREQUIPA,2015,OTRO,32
AREQUIPA,2016,AUTOMOVIL,4016
AREQUIPA,2016,STATION WAGON,363
AREQUIPA,2016,CAMIONETA PICKUP,777
AREQUIPA,2016,CAMIONETA RURAL,432
AREQUIPA,2016,CAMIONETA PANEL,125
AREQUIPA,2016,OMNIBUS,454
AREQUIPA,2016,CAMION,368
AREQUIPA,2016,REMOLCADOR,205
AREQUIPA,2016,REMOLQUE Y SEMIREMOLQUE,179
AREQUIPA,2016,VEHÍCULO NO IDENTIFICADO,187
AREQUIPA,2016,MOTO,671
AREQUIPA,2016,MOTOKAR,91
AREQUIPA,2016,TRICICLO,10
AREQUIPA,2016,FURGONETA,6
AREQUIPA,2016,BICICLETA,29
AREQUIPA,2016,VEHÍCULO IDENTIFICADO,22
AREQUIPA,2016,OTRO,79
AREQUIPA,2017,AUTOMOVIL,3769
AREQUIPA,2017,STATION WAGON,506
AREQUIPA,2017,CAMIONETA PICKUP,825
AREQUIPA,2017,CAMIONETA RURAL,493
AREQUIPA,2017,CAMIONETA PANEL,131
AREQUIPA,2017,OMNIBUS,463
AREQUIPA,2017,CAMION,377
AREQUIPA,2017,REMOLCADOR,170
AREQUIPA,2017,REMOLQUE Y SEMIREMOLQUE,135
AREQUIPA,2017,VEHÍCULO NO IDENTIFICADO,127
AREQUIPA,2017,MOTO,564
AREQUIPA,2017,MOTOKAR,98
AREQUIPA,2017,TRICICLO,7
AREQUIPA,2017,FURGONETA,0
AREQUIPA,2017,BICICLETA,21
AREQUIPA,2017,VEHÍCULO IDENTIFICADO,4
AREQUIPA,2017,OTRO,46
AREQUIPA,2018,AUTOMOVIL,3661
AREQUIPA,2018,STATION WAGON,511
AREQUIPA,2018,CAMIONETA PICKUP,833
AREQUIPA,2018,CAMIONETA RURAL,405
AREQUIPA,2018,CAMIONETA PANEL,103
AREQUIPA,2018,OMNIBUS,461
AREQUIPA,2018,CAMION,315
AREQUIPA,2018,REMOLCADOR,141
AREQUIPA,2018,REMOLQUE Y SEMIREMOLQUE,78
AREQUIPA,2018,VEHÍCULO NO IDENTIFICADO,63
AREQUIPA,2018,OTROS,102
AREQUIPA,2018,MOTO,574
AREQUIPA,2018,MOTOKAR,96
AREQUIPA,2018,TRICICLO,3
AREQUIPA,2018,FURGONETA,1
AREQUIPA,2018,BICICLETA,27
AREQUIPA,2018,VEHÍCULO IDENTIFICADO,25
AREQUIPA,2018,OTROS,57
AREQUIPA,2019,AUTOMOVIL,3865
AREQUIPA,2019,STATION WAGON,515
AREQUIPA,2019,CAMIONETA PICKUP,651
AREQUIPA,2019,CAMIONETA RURAL,433
AREQUIPA,2019,CAMIONETA PANEL,109
AREQUIPA,2019,OMNIBUS,585
AREQUIPA,2019,CAMION,280
AREQUIPA,2019,REMOLCADOR,132
AREQUIPA,2019,REMOLQUE Y SEMIREMOLQUE,93
AREQUIPA,2019,VEHÍCULO NO IDENTIFICADO,102
AREQUIPA,2019,OTROS,149
AREQUIPA,2019,MOTO,657
AREQUIPA,2019,MOTOKAR,107
AREQUIPA,2019,TRICICLO,7
AREQUIPA,2019,FURGONETA,0
AREQUIPA,2019,BICICLETA,23
AREQUIPA,2019,VEHÍCULO IDENTIFICADO,2
AREQUIPA,2019,OTROS,35
AREQUIPA,2020,AUTOMOVIL,2122
AREQUIPA,2020,STATION WAGON,134
AREQUIPA,2020,CAMIONETA PICKUP,354
AREQUIPA,2020,CAMIONETA RURAL,234
AREQUIPA,2020,CAMIONETA PANEL,58
AREQUIPA,2020,OMNIBUS,248
AREQUIPA,2020,CAMION,208
AREQUIPA,2020,REMOLCADOR,79
AREQUIPA,2020,REMOLQUE Y SEMIREMOLQUE,90
AREQUIPA,2020,VEHÍCULO NO IDENTIFICADO,32
AREQUIPA,2020,OTROS,118
AREQUIPA,2020,MOTO,519
AREQUIPA,2020,MOTOKAR,49
AREQUIPA,2020,TRICICLO,3
AREQUIPA,2020,FURGONETA,2
AREQUIPA,2020,BICICLETA,71
AREQUIPA,2020,VEHÍCULO IDENTIFICADO,9
AREQUIPA,2020,OTROS,75
AREQUIPA,2021,AUTOMOVIL,3575
AREQUIPA,2021,STATION WAGON,120
AREQUIPA,2021,CAMIONETA PICKUP,689
AREQUIPA,2021,CAMIONETA RURAL,367
AREQUIPA,2021,CAMIONETA PANEL,65
AREQUIPA,2021,OMNIBUS,200
AREQUIPA,2021,CAMION,313
AREQUIPA,2021,REMOLCADOR,155
AREQUIPA,2021,REMOLQUE Y SEMIREMOLQUE,115
AREQUIPA,2021,VEHÍCULO NO IDENTIFICADO,83
AREQUIPA,2021,OTROS,201
AREQUIPA,2021,MOTO,860
AREQUIPA,2021,MOTOKAR,98
AREQUIPA,2021,TRICICLO,12
AREQUIPA,2021,FURGONETA,1
AREQUIPA,2021,BICICLETA,62
AREQUIPA,2021,VEHÍCULO IDENTIFICADO,16
AREQUIPA,2021,OTROS,61
AREQUIPA,2022,AUTOMOVIL,4288
AREQUIPA,2022,STATION WAGON,233
AREQUIPA,2022,CAMIONETA PICKUP,681
AREQUIPA,2022,CAMIONETA RURAL,350
AREQUIPA,2022,CAMIONETA PANEL,62
AREQUIPA,2022,OMNIBUS,355
AREQUIPA,2022,CAMION,244
AREQUIPA,2022,REMOLCADOR,123
AREQUIPA,2022,REMOLQUE Y SEMIREMOLQUE,64
AREQUIPA,2022,VEHÍCULO NO IDENTIFICADO,85
AREQUIPA,2022,OTROS,326
AREQUIPA,2022,MOTO,776
AREQUIPA,2022,MOTOKAR,63
AREQUIPA,2022,TRICICLO,6
AREQUIPA,2022,FURGONETA,1
AREQUIPA,2022,BICICLETA,40
AREQUIPA,2022,VEHÍCULO IDENTIFICADO,2
AREQUIPA,2022,OTROS,15
AREQUIPA,2023,AUTOMOVIL,4636
AREQUIPA,2023,STATION WAGON,221
AREQUIPA,2023,CAMIONETA PICKUP,733
AREQUIPA,2023,CAMIONETA RURAL,400
AREQUIPA,2023,CAMIONETA PANEL,83
AREQUIPA,2023,OMNIBUS,399
AREQUIPA,2023,CAMION,211
AREQUIPA,2023,REMOLCADOR,122
AREQUIPA,2023,REMOLQUE Y SEMIREMOLQUE,106
AREQUIPA,2023,VEHÍCULO NO IDENTIFICADO,50
AREQUIPA,2023,OTROS,324
AREQUIPA,2023,MOTO,750
AREQUIPA,2023,MOTOKAR,32
AREQUIPA,2023,TRICICLO,1
AREQUIPA,2023,FURGONETA,5
AREQUIPA,2023,BICICLETA,28
AREQUIPA,2023,VEHÍCULO IDENTIFICADO,1
AREQUIPA,2023,OTROS,19
AREQUIPA,2024,AUTOMOVIL,4271
AREQUIPA,2024,STATION WAGON,180
AREQUIPA,2024,CAMIONETA PICKUP,754
AREQUIPA,2024,CAMIONETA RURAL,356
AREQUIPA,2024,CAMIONETA PANEL,62
AREQUIPA,2024,OMNIBUS,349
AREQUIPA,2024,CAMION,289
AREQUIPA,2024,REMOLCADOR,178
AREQUIPA,2024,REMOLQUE Y SEMIREMOLQUE,101
AREQUIPA,2024,VEHÍCULO NO IDENTIFICADO,46
AREQUIPA,2024,OTROS,300
AREQUIPA,2024,MOTO,675
AREQUIPA,2024,MOTOKAR,56
AREQUIPA,2024,TRICICLO,1
AREQUIPA,2024,FURGONETA,4
AREQUIPA,2024,BICICLETA,25
AREQUIPA,2024,VEHÍCULO IDENTIFICADO,6
AREQUIPA,2024,OTROS,44
AYACUCHO,2008,AUTO,272
AYACUCHO,2008,CAMIONETA,191
AYACUCHO,2008,MICROBUS,69
AYACUCHO,2008,OMNIBUS,71
AYACUCHO,2008,CAMIÓN,94
AYACUCHO,2008,TRAYLER,26
AYACUCHO,2008,VOLQUETE,3
AYACUCHO,2008,BICICLETA,16
AYACUCHO,2008,FURGÓN,0
AYACUCHO,2008,TRICICLO,4
AYACUCHO,2008,MOTOKAR,173
AYACUCHO,2008,MOTO,26
AYACUCHO,2008,OTROS,86
AYACUCHO,2009,AUTO,170
AYACUCHO,2009,CAMIONETA,129
AYACUCHO,2009,MICROBUS,47
AYACUCHO,2009,OMNIBUS,58
AYACUCHO,2009,CAMIÓN,43
AYACUCHO,2009,TRAYLER,25
AYACUCHO,2009,VOLQUETE,8
AYACUCHO,2009,BICICLETA,1
AYACUCHO,2009,FURGÓN,3
AYACUCHO,2009,TRICICLO,1
AYACUCHO,2009,MOTOKAR,102
AYACUCHO,2009,MOTO,24
AYACUCHO,2009,OTROS,65
AYACUCHO,2010,AUTO,283
AYACUCHO,2010,CAMIONETA,283
AYACUCHO,2010,MICROBUS,73
AYACUCHO,2010,OMNIBUS,236
AYACUCHO,2010,CAMIÓN,85
AYACUCHO,2010,TRAYLER,8
AYACUCHO,2010,VOLQUETE,11
AYACUCHO,2010,BICICLETA,3
AYACUCHO,2010,FURGÓN,3
AYACUCHO,2010,TRICICLO,0
AYACUCHO,2010,MOTOKAR,208
AYACUCHO,2010,MOTO,125
AYACUCHO,2010,OTROS,208
AYACUCHO,2011,AUTO,336
AYACUCHO,2011,CAMIONETA,170
AYACUCHO,2011,MICROBUS,124
AYACUCHO,2011,OMNIBUS,61
AYACUCHO,2011,CAMIÓN,48
AYACUCHO,2011,TRAYLER,33
AYACUCHO,2011,VOLQUETE,13
AYACUCHO,2011,BICICLETA,4
AYACUCHO,2011,FURGÓN,3
AYACUCHO,2011,TRICICLO,0
AYACUCHO,2011,MOTOKAR,202
AYACUCHO,2011,MOTO,102
AYACUCHO,2011,OTROS,18
AYACUCHO,2012,AUTO,403
AYACUCHO,2012,CAMIONETA,232
AYACUCHO,2012,MICROBUS,36
AYACUCHO,2012,OMNIBUS,55
AYACUCHO,2012,CAMIÓN,55
AYACUCHO,2012,TRAYLER,41
AYACUCHO,2012,VOLQUETE,16
AYACUCHO,2012,BICICLETA,1
AYACUCHO,2012,FURGÓN,1
AYACUCHO,2012,TRICICLO,1
AYACUCHO,2012,MOTOKAR,134
AYACUCHO,2012,MOTO,127
AYACUCHO,2012,OTROS,25
AYACUCHO,2013,AUTO,505
AYACUCHO,2013,CAMIONETA,239
AYACUCHO,2013,MICROBUS,33
AYACUCHO,2013,OMNIBUS,67
AYACUCHO,2013,CAMIÓN,90
AYACUCHO,2013,TRAYLER,53
AYACUCHO,2013,VOLQUETE,14
AYACUCHO,2013,BICICLETA,4
AYACUCHO,2013,FURGÓN,3
AYACUCHO,2013,TRICICLO,10
AYACUCHO,2013,MOTOKAR,148
AYACUCHO,2013,MOTO,139
AYACUCHO,2013,OTROS,13
AYACUCHO,2014,AUTO,374
AYACUCHO,2014,CAMIONETA,377
AYACUCHO,2014,MICROBUS,27
AYACUCHO,2014,OMNIBUS,73
AYACUCHO,2014,CAMIÓN,84
AYACUCHO,2014,TRAYLER,30
AYACUCHO,2014,VOLQUETE,10
AYACUCHO,2014,BICICLETA,6
AYACUCHO,2014,FURGÓN,2
AYACUCHO,2014,TRICICLO,0
AYACUCHO,2014,MOTOKAR,151
AYACUCHO,2014,MOTO,102
AYACUCHO,2014,OTROS,54
AYACUCHO,2015,AUTOMOVIL,671
AYACUCHO,2015,STATION WAGON,31
AYACUCHO,2015,CAMIONETA PICKUP,325
AYACUCHO,2015,CAMIONETA RURAL,118
AYACUCHO,2015,CAMIONETA PANEL,17
AYACUCHO,2015,OMNIBUS,67
AYACUCHO,2015,CAMION,82
AYACUCHO,2015,REMOLCADOR,30
AYACUCHO,2015,REMOLQUE Y SEMIREMOLQUE,11
AYACUCHO,2015,VEHÍCULO NO IDENTIFICADO,9
AYACUCHO,2015,MOTO,190
AYACUCHO,2015,MOTOKAR,171
AYACUCHO,2015,TRICICLO,1
AYACUCHO,2015,FURGONETA,7
AYACUCHO,2015,BICICLETA,5
AYACUCHO,2015,VEHÍCULO IDENTIFICADO,1
AYACUCHO,2015,OTRO,61
AYACUCHO,2016,AUTOMOVIL,405
AYACUCHO,2016,STATION WAGON,32
AYACUCHO,2016,CAMIONETA PICKUP,216
AYACUCHO,2016,CAMIONETA RURAL,112
AYACUCHO,2016,CAMIONETA PANEL,18
AYACUCHO,2016,OMNIBUS,87
AYACUCHO,2016,CAMION,80
AYACUCHO,2016,REMOLCADOR,14
AYACUCHO,2016,REMOLQUE Y SEMIREMOLQUE,8
AYACUCHO,2016,VEHÍCULO NO IDENTIFICADO,4
AYACUCHO,2016,MOTO,202
AYACUCHO,2016,MOTOKAR,84
AYACUCHO,2016,TRICICLO,2
AYACUCHO,2016,FURGONETA,4
AYACUCHO,2016,BICICLETA,0
AYACUCHO,2016,VEHÍCULO IDENTIFICADO,26
AYACUCHO,2016,OTRO,29
AYACUCHO,2017,AUTOMOVIL,369
AYACUCHO,2017,STATION WAGON,26
AYACUCHO,2017,CAMIONETA PICKUP,124
AYACUCHO,2017,CAMIONETA RURAL,86
AYACUCHO,2017,CAMIONETA PANEL,4
AYACUCHO,2017,OMNIBUS,42
AYACUCHO,2017,CAMION,49
AYACUCHO,2017,REMOLCADOR,12
AYACUCHO,2017,REMOLQUE Y SEMIREMOLQUE,8
AYACUCHO,2017,VEHÍCULO NO IDENTIFICADO,2
AYACUCHO,2017,MOTO,112
AYACUCHO,2017,MOTOKAR,55
AYACUCHO,2017,TRICICLO,4
AYACUCHO,2017,FURGONETA,2
AYACUCHO,2017,BICICLETA,3
AYACUCHO,2017,VEHÍCULO IDENTIFICADO,2
AYACUCHO,2017,OTRO,66
AYACUCHO,2018,AUTOMOVIL,300
AYACUCHO,2018,STATION WAGON,27
AYACUCHO,2018,CAMIONETA PICKUP,135
AYACUCHO,2018,CAMIONETA RURAL,38
AYACUCHO,2018,CAMIONETA PANEL,3
AYACUCHO,2018,OMNIBUS,40
AYACUCHO,2018,CAMION,41
AYACUCHO,2018,REMOLCADOR,7
AYACUCHO,2018,REMOLQUE Y SEMIREMOLQUE,7
AYACUCHO,2018,VEHÍCULO NO IDENTIFICADO,7
AYACUCHO,2018,OTROS,11
AYACUCHO,2018,MOTO,174
AYACUCHO,2018,MOTOKAR,56
AYACUCHO,2018,TRICICLO,0
AYACUCHO,2018,FURGONETA,0
AYACUCHO,2018,BICICLETA,0
AYACUCHO,2018,VEHÍCULO IDENTIFICADO,0
AYACUCHO,2018,OTROS,22
AYACUCHO,2019,AUTOMOVIL,265
AYACUCHO,2019,STATION WAGON,26
AYACUCHO,2019,CAMIONETA PICKUP,117
AYACUCHO,2019,CAMIONETA RURAL,49
AYACUCHO,2019,CAMIONETA PANEL,9
AYACUCHO,2019,OMNIBUS,35
AYACUCHO,2019,CAMION,47
AYACUCHO,2019,REMOLCADOR,18
AYACUCHO,2019,REMOLQUE Y SEMIREMOLQUE,5
AYACUCHO,2019,VEHÍCULO NO IDENTIFICADO,16
AYACUCHO,2019,OTROS,26
AYACUCHO,2019,MOTO,94
AYACUCHO,2019,MOTOKAR,19
AYACUCHO,2019,TRICICLO,2
AYACUCHO,2019,FURGONETA,0
AYACUCHO,2019,BICICLETA,0
AYACUCHO,2019,VEHÍCULO IDENTIFICADO,7
AYACUCHO,2019,OTROS,7
AYACUCHO,2020,AUTOMOVIL,143
AYACUCHO,2020,STATION WAGON,7
AYACUCHO,2020,CAMIONETA PICKUP,46
AYACUCHO,2020,CAMIONETA RURAL,38
AYACUCHO,2020,CAMIONETA PANEL,2
AYACUCHO,2020,OMNIBUS,13
AYACUCHO,2020,CAMION,31
AYACUCHO,2020,REMOLCADOR,5
AYACUCHO,2020,REMOLQUE Y SEMIREMOLQUE,2
AYACUCHO,2020,VEHÍCULO NO IDENTIFICADO,0
AYACUCHO,2020,OTROS,37
AYACUCHO,2020,MOTO,77
AYACUCHO,2020,MOTOKAR,21
AYACUCHO,2020,TRICICLO,0
AYACUCHO,2020,FURGONETA,0
AYACUCHO,2020,BICICLETA,3
AYACUCHO,2020,VEHÍCULO IDENTIFICADO,0
AYACUCHO,2020,OTROS,17
AYACUCHO,2021,AUTOMOVIL,217
AYACUCHO,2021,STATION WAGON,32
AYACUCHO,2021,CAMIONETA PICKUP,44
AYACUCHO,2021,CAMIONETA RURAL,27
AYACUCHO,2021,CAMIONETA PANEL,1
AYACUCHO,2021,OMNIBUS,21
AYACUCHO,2021,CAMION,28
AYACUCHO,2021,REMOLCADOR,5
AYACUCHO,2021,REMOLQUE Y SEMIREMOLQUE,9
AYACUCHO,2021,VEHÍCULO NO IDENTIFICADO,2
AYACUCHO,2021,OTROS,18
AYACUCHO,2021,MOTO,102
AYACUCHO,2021,MOTOKAR,13
AYACUCHO,2021,TRICICLO,0
AYACUCHO,2021,FURGONETA,0
AYACUCHO,2021,BICICLETA,0
AYACUCHO,2021,VEHÍCULO IDENTIFICADO,0
AYACUCHO,2021,OTROS,2
AYACUCHO,2022,AUTOMOVIL,204
AYACUCHO,2022,STATION WAGON,24
AYACUCHO,2022,CAMIONETA PICKUP,37
AYACUCHO,2022,CAMIONETA RURAL,40
AYACUCHO,2022,CAMIONETA PANEL,0
AYACUCHO,2022,OMNIBUS,21
AYACUCHO,2022,CAMION,17
AYACUCHO,2022,REMOLCADOR,0
AYACUCHO,2022,REMOLQUE Y SEMIREMOLQUE,0
AYACUCHO,2022,VEHÍCULO NO IDENTIFICADO,0
AYACUCHO,2022,OTROS,8
AYACUCHO,2022,MOTO,111
AYACUCHO,2022,MOTOKAR,23
AYACUCHO,2022,TRICICLO,0
AYACUCHO,2022,FURGONETA,0
AYACUCHO,2022,BICICLETA,1
AYACUCHO,2022,VEHÍCULO IDENTIFICADO,1
AYACUCHO,2022,OTROS,6
AYACUCHO,2023,AUTOMOVIL,196
