departamento,anio,sexo,grupo_etario,heridos
SAN MARTIN,2015,FEMENINO,DE 6 A 12 AÑOS,21
SAN MARTIN,2015,FEMENINO,DE 13 A 18 AÑOS,56
SAN MARTIN,2015,FEMENINO,DE 19 A 25 AÑOS,106
SAN MARTIN,2015,FEMENINO,DE 26 A 60 AÑOS,117
SAN MARTIN,2015,FEMENINO,DE 60 A MÁS AÑOS,10
SAN MARTIN,2016,MASCULINO,DE 0 A 5 AÑOS,45
SAN MARTIN,2016,MASCULINO,DE 6 A 12 AÑOS,52
SAN MARTIN,2016,MASCULINO,DE 13 A 18 AÑOS,112
SAN MARTIN,2016,MASCULINO,DE 19 A 25 AÑOS,411
SAN MARTIN,2016,MASCULINO,DE 26 A 60 AÑOS,841
SAN MARTIN,2016,MASCULINO,DE 60 A MÁS AÑOS,91
SAN MARTIN,2016,FEMENINO,DE 0 A 5 AÑOS,18
SAN MARTIN,2016,FEMENINO,DE 6 A 12 AÑOS,38
SAN MARTIN,2016,FEMENINO,DE 13 A 18 AÑOS,79
SAN MARTIN,2016,FEMENINO,DE 19 A 25 AÑOS,132
SAN MARTIN,2016,FEMENINO,DE 26 A 60 AÑOS,241
SAN MARTIN,2016,FEMENINO,DE 60 A MÁS AÑOS,52
SAN MARTIN,2017,MASCULINO,DE 0 A 5 AÑOS,42
SAN MARTIN,2017,MASCULINO,DE 6 A 12 AÑOS,40
SAN MARTIN,2017,MASCULINO,DE 13 A 18 AÑOS,100
SAN MARTIN,2017,MASCULINO,DE 19 A 25 AÑOS,288
SAN MARTIN,2017,MASCULINO,DE 26 A 60 AÑOS,675
SAN MARTIN,2017,MASCULINO,DE 60 A MÁS AÑOS,131
SAN MARTIN,2017,FEMENINO,DE 0 A 5 AÑOS,24
SAN MARTIN,2017,FEMENINO,DE 6 A 12 AÑOS,22
SAN MARTIN,2017,FEMENINO,DE 13 A 18 AÑOS,74
SAN MARTIN,2017,FEMENINO,DE 19 A 25 AÑOS,116
SAN MARTIN,2017,FEMENINO,DE 26 A 60 AÑOS,254
SAN MARTIN,2017,FEMENINO,DE 60 A MÁS AÑOS,43
SAN MARTIN,2018,MASCULINO,DE 0 A 5 AÑOS,31
SAN MARTIN,2018,MASCULINO,DE 6 A 11 AÑOS,35
SAN MARTIN,2018,MASCULINO,DE 12 A 17 AÑOS,62
SAN MARTIN,2018,MASCULINO,DE 18 A 29 AÑOS,404
SAN MARTIN,2018,MASCULINO,DE 30 A 59 AÑOS,545
SAN MARTIN,2018,MASCULINO,DE 60 A MÁS AÑOS,102
SAN MARTIN,2018,FEMENINO,DE 0 A 5 AÑOS,16
SAN MARTIN,2018,FEMENINO,DE 6 A 11 AÑOS,19
SAN MARTIN,2018,FEMENINO,DE 12 A 17 AÑOS,34
SAN MARTIN,2018,FEMENINO,DE 18 A 29 AÑOS,170
SAN MARTIN,2018,FEMENINO,DE 30 A 59 AÑOS,172
SAN MARTIN,2018,FEMENINO,DE 60 A MÁS AÑOS,35
SAN MARTIN,2019,MASCULINO,DE 0 A 5 AÑOS,30
SAN MARTIN,2019,MASCULINO,DE 6 A 11 AÑOS,31
SAN MARTIN,2019,MASCULINO,DE 12 A 17 AÑOS,61
SAN MARTIN,2019,MASCULINO,DE 18 A 29 AÑOS,305
SAN MARTIN,2019,MASCULINO,DE 30 A 59 AÑOS,445
SAN MARTIN,2019,MASCULINO,DE 60 A MÁS AÑOS,100
SAN MARTIN,2019,FEMENINO,DE 0 A 5 AÑOS,21
SAN MARTIN,2019,FEMENINO,DE 6 A 11 AÑOS,25
SAN MARTIN,2019,FEMENINO,DE 12 A 17 AÑOS,37
SAN MARTIN,2019,FEMENINO,DE 18 A 29 AÑOS,136
SAN MARTIN,2019,FEMENINO,DE 30 A 59 AÑOS,175
SAN MARTIN,2019,FEMENINO,DE 60 A MÁS AÑOS,51
SAN MARTIN,2020,MASCULINO,DE 0 A 5 AÑOS,12
SAN MARTIN,2020,MASCULINO,DE 6 A 11 AÑOS,22
SAN MARTIN,2020,MASCULINO,DE 12 A 17 AÑOS,23
SAN MARTIN,2020,MASCULINO,DE 18 A 29 AÑOS,214
SAN MARTIN,2020,MASCULINO,DE 30 A 59 AÑOS,325
SAN MARTIN,2020,MASCULINO,DE 60 A MÁS AÑOS,64
SAN MARTIN,2020,FEMENINO,DE 0 A 5 AÑOS,17
SAN MARTIN,2020,FEMENINO,DE 6 A 11 AÑOS,7
SAN MARTIN,2020,FEMENINO,DE 12 A 17 AÑOS,15
SAN MARTIN,2020,FEMENINO,DE 18 A 29 AÑOS,105
SAN MARTIN,2020,FEMENINO,DE 30 A 59 AÑOS,115
SAN MARTIN,2020,FEMENINO,DE 60 A MÁS AÑOS,18
SAN MARTIN,2021,MASCULINO,DE 0 A 5 AÑOS,19
SAN MARTIN,2021,MASCULINO,DE 6 A 11 AÑOS,20
SAN MARTIN,2021,MASCULINO,DE 12 A 17 AÑOS,61
SAN MARTIN,2021,MASCULINO,DE 18 A 29 AÑOS,318
SAN MARTIN,2021,MASCULINO,DE 30 A 59 AÑOS,360
SAN MARTIN,2021,MASCULINO,DE 60 A MÁS AÑOS,67
SAN MARTIN,2021,FEMENINO,DE 0 A 5 AÑOS,14
SAN MARTIN,2021,FEMENINO,DE 6 A 11 AÑOS,24
SAN MARTIN,2021,FEMENINO,DE 12 A 17 AÑOS,17
SAN MARTIN,2021,FEMENINO,DE 18 A 29 AÑOS,163
SAN MARTIN,2021,FEMENINO,DE 30 A 59 AÑOS,156
SAN MARTIN,2021,FEMENINO,DE 60 A MÁS AÑOS,29
SAN MARTIN,2022,MASCULINO,DE 0 A 5 AÑOS,25
SAN MARTIN,2022,MASCULINO,DE 6 A 11 AÑOS,33
SAN MARTIN,2022,MASCULINO,DE 12 A 17 AÑOS,63
SAN MARTIN,2022,MASCULINO,DE 18 A 29 AÑOS,309
SAN MARTIN,2022,MASCULINO,DE 30 A 59 AÑOS,420
SAN MARTIN,2022,MASCULINO,DE 60 A MÁS AÑOS,99
SAN MARTIN,2022,FEMENINO,DE 0 A 5 AÑOS,16
SAN MARTIN,2022,FEMENINO,DE 6 A 11 AÑOS,11
SAN MARTIN,2022,FEMENINO,DE 12 A 17 AÑOS,41
SAN MARTIN,2022,FEMENINO,DE 18 A 29 AÑOS,145
SAN MARTIN,2022,FEMENINO,DE 30 A 59 AÑOS,195
SAN MARTIN,2022,FEMENINO,DE 60 A MÁS AÑOS,32
SAN MARTIN,2023,MASCULINO,DE 0 A 5 AÑOS,18
SAN MARTIN,2023,MASCULINO,DE 6 A 11 AÑOS,38
SAN MARTIN,2023,MASCULINO,DE 12 A 17 AÑOS,84
SAN MARTIN,2023,MASCULINO,DE 18 A 29 AÑOS,371
SAN MARTIN,2023,MASCULINO,DE 30 A 59 AÑOS,502
SAN MARTIN,2023,MASCULINO,DE 60 A MÁS AÑOS,86
SAN MARTIN,2023,FEMENINO,DE 0 A 5 AÑOS,12
SAN MARTIN,2023,FEMENINO,DE 6 A 11 AÑOS,25
SAN MARTIN,2023,FEMENINO,DE 12 A 17 AÑOS,58
SAN MARTIN,2023,FEMENINO,DE 18 A 29 AÑOS,177
SAN MARTIN,2023,FEMENINO,DE 30 A 59 AÑOS,173
SAN MARTIN,2023,FEMENINO,DE 60 A MÁS AÑOS,29
SAN MARTIN,2024,MASCULINO,DE 0 A 5 AÑOS,25
SAN MARTIN,2024,MASCULINO,DE 6 A 11 AÑOS,57
SAN MARTIN,2024,MASCULINO,DE 12 A 17 AÑOS,115
SAN MARTIN,2024,MASCULINO,DE 18 A 29 AÑOS,527
SAN MARTIN,2024,MASCULINO,DE 30 A 59 AÑOS,665
SAN MARTIN,2024,MASCULINO,DE 60 A MÁS AÑOS,137
SAN MARTIN,2024,FEMENINO,DE 0 A 5 AÑOS,12
SAN MARTIN,2024,FEMENINO,DE 6 A 11 AÑOS,31
SAN MARTIN,2024,FEMENINO,DE 12 A 17 AÑOS,83
SAN MARTIN,2024,FEMENINO,DE 18 A 29 AÑOS,212
SAN MARTIN,2024,FEMENINO,DE 30 A 59 AÑOS,233
SAN MARTIN,2024,FEMENINO,DE 60 A MÁS AÑOS,48
TACNA,2008,MASCULINO,MENOR DE 18 AÑOS,33
TACNA,2008,MASCULINO,MAYOR DE 18 AÑOS,74
TACNA,2008,FEMENINO,MENOR DE 18 AÑOS,18
TACNA,2008,FEMENINO,MAYOR DE 18 AÑOS,27
TACNA,2009,MASCULINO,MENOR DE 18 AÑOS,89
TACNA,2009,MASCULINO,MAYOR DE 18 AÑOS,285
TACNA,2009,FEMENINO,MENOR DE 18 AÑOS,54
TACNA,2009,FEMENINO,MAYOR DE 18 AÑOS,147
TACNA,2010,MASCULINO,DE 0 A 5 AÑOS,0
TACNA,2010,MASCULINO,DE 6 A 12 AÑOS,20
TACNA,2010,MASCULINO,DE 13 A 18 AÑOS,46
TACNA,2010,MASCULINO,DE 19 A 25 AÑOS,161
TACNA,2010,MASCULINO,DE 26 A 60 AÑOS,194
TACNA,2010,MASCULINO,DE 60 A MÁS AÑOS,11
TACNA,2010,FEMENINO,DE 0 A 5 AÑOS,2
TACNA,2010,FEMENINO,DE 6 A 12 AÑOS,6
TACNA,2010,FEMENINO,DE 13 A 18 AÑOS,14
TACNA,2010,FEMENINO,DE 19 A 25 AÑOS,81
TACNA,2010,FEMENINO,DE 26 A 60 AÑOS,101
TACNA,2010,FEMENINO,DE 60 A MÁS AÑOS,8
TACNA,2011,MASCULINO,DE 0 A 5 AÑOS,11
TACNA,2011,MASCULINO,DE 6 A 12 AÑOS,41
TACNA,2011,MASCULINO,DE 13 A 18 AÑOS,118
TACNA,2011,MASCULINO,DE 19 A 25 AÑOS,317
TACNA,2011,MASCULINO,DE 26 A 60 AÑOS,277
TACNA,2011,MASCULINO,DE 60 A MÁS AÑOS,17
TACNA,2011,FEMENINO,DE 0 A 5 AÑOS,7
TACNA,2011,FEMENINO,DE 6 A 12 AÑOS,16
TACNA,2011,FEMENINO,DE 13 A 18 AÑOS,46
TACNA,2011,FEMENINO,DE 19 A 25 AÑOS,115
TACNA,2011,FEMENINO,DE 26 A 60 AÑOS,95
TACNA,2011,FEMENINO,DE 60 A MÁS AÑOS,10
TACNA,2012,MASCULINO,DE 0 A 5 AÑOS,2
TACNA,2012,MASCULINO,DE 6 A 12 AÑOS,31
TACNA,2012,MASCULINO,DE 13 A 18 AÑOS,77
TACNA,2012,MASCULINO,DE 19 A 25 AÑOS,238
TACNA,2012,MASCULINO,DE 26 A 60 AÑOS,411
TACNA,2012,MASCULINO,DE 60 A MÁS AÑOS,30
TACNA,2012,FEMENINO,DE 0 A 5 AÑOS,16
TACNA,2012,FEMENINO,DE 6 A 12 AÑOS,15
TACNA,2012,FEMENINO,DE 13 A 18 AÑOS,37
TACNA,2012,FEMENINO,DE 19 A 25 AÑOS,134
TACNA,2012,FEMENINO,DE 26 A 60 AÑOS,125
TACNA,2012,FEMENINO,DE 60 A MÁS AÑOS,12
TACNA,2013,MASCULINO,DE 0 A 5 AÑOS,3
TACNA,2013,MASCULINO,DE 6 A 12 AÑOS,35
TACNA,2013,MASCULINO,DE 13 A 18 AÑOS,41
TACNA,2013,MASCULINO,DE 19 A 25 AÑOS,333
TACNA,2013,MASCULINO,DE 26 A 60 AÑOS,454
TACNA,2013,MASCULINO,DE 60 A MÁS AÑOS,19
TACNA,2013,FEMENINO,DE 0 A 5 AÑOS,9
TACNA,2013,FEMENINO,DE 6 A 12 AÑOS,27
TACNA,2013,FEMENINO,DE 13 A 18 AÑOS,23
TACNA,2013,FEMENINO,DE 19 A 25 AÑOS,116
TACNA,2013,FEMENINO,DE 26 A 60 AÑOS,139
TACNA,2013,FEMENINO,DE 60 A MÁS AÑOS,11
TACNA,2014,MASCULINO,DE 0 A 5 AÑOS,5
TACNA,2014,MASCULINO,DE 6 A 12 AÑOS,17
TACNA,2014,MASCULINO,DE 13 A 18 AÑOS,50
TACNA,2014,MASCULINO,DE 19 A 25 AÑOS,426
TACNA,2014,MASCULINO,DE 26 A 60 AÑOS,470
TACNA,2014,MASCULINO,DE 60 A MÁS AÑOS,32
TACNA,2014,FEMENINO,DE 0 A 5 AÑOS,6
TACNA,2014,FEMENINO,DE 6 A 12 AÑOS,9
TACNA,2014,FEMENINO,DE 13 A 18 AÑOS,34
TACNA,2014,FEMENINO,DE 19 A 25 AÑOS,192
TACNA,2014,FEMENINO,DE 26 A 60 AÑOS,129
TACNA,2014,FEMENINO,DE 60 A MÁS AÑOS,18
TACNA,2015,MASCULINO,DE 0 A 5 AÑOS,0
TACNA,2015,MASCULINO,DE 6 A 12 AÑOS,11
TACNA,2015,MASCULINO,DE 13 A 18 AÑOS,57
TACNA,2015,MASCULINO,DE 19 A 25 AÑOS,392
TACNA,2015,MASCULINO,DE 26 A 60 AÑOS,352
TACNA,2015,MASCULINO,DE 60 A MÁS AÑOS,57
TACNA,2015,FEMENINO,DE 0 A 5 AÑOS,4
TACNA,2015,FEMENINO,DE 6 A 12 AÑOS,7
TACNA,2015,FEMENINO,DE 13 A 18 AÑOS,26
TACNA,2015,FEMENINO,DE 19 A 25 AÑOS,74
TACNA,2015,FEMENINO,DE 26 A 60 AÑOS,117
TACNA,2015,FEMENINO,DE 60 A MÁS AÑOS,5
TACNA,2016,MASCULINO,DE 0 A 5 AÑOS,7
TACNA,2016,MASCULINO,DE 6 A 12 AÑOS,15
TACNA,2016,MASCULINO,DE 13 A 18 AÑOS,12
TACNA,2016,MASCULINO,DE 19 A 25 AÑOS,60
TACNA,2016,MASCULINO,DE 26 A 60 AÑOS,152
TACNA,2016,MASCULINO,DE 60 A MÁS AÑOS,33
TACNA,2016,FEMENINO,DE 0 A 5 AÑOS,5
TACNA,2016,FEMENINO,DE 6 A 12 AÑOS,13
TACNA,2016,FEMENINO,DE 13 A 18 AÑOS,5
TACNA,2016,FEMENINO,DE 19 A 25 AÑOS,31
TACNA,2016,FEMENINO,DE 26 A 60 AÑOS,50
TACNA,2016,FEMENINO,DE 60 A MÁS AÑOS,5
TACNA,2017,MASCULINO,DE 0 A 5 AÑOS,11
TACNA,2017,MASCULINO,DE 6 A 12 AÑOS,22
TACNA,2017,MASCULINO,DE 13 A 18 AÑOS,14
TACNA,2017,MASCULINO,DE 19 A 25 AÑOS,103
TACNA,2017,MASCULINO,DE 26 A 60 AÑOS,117
TACNA,2017,MASCULINO,DE 60 A MÁS AÑOS,2
TACNA,2017,FEMENINO,DE 0 A 5 AÑOS,8
TACNA,2017,FEMENINO,DE 6 A 12 AÑOS,8
TACNA,2017,FEMENINO,DE 13 A 18 AÑOS,10
TACNA,2017,FEMENINO,DE 19 A 25 AÑOS,28
TACNA,2017,FEMENINO,DE 26 A 60 AÑOS,52
TACNA,2017,FEMENINO,DE 60 A MÁS AÑOS,2
TACNA,2018,MASCULINO,DE 0 A 5 AÑOS,9
TACNA,2018,MASCULINO,DE 6 A 11 AÑOS,12
TACNA,2018,MASCULINO,DE 12 A 17 AÑOS,11
TACNA,2018,MASCULINO,DE 18 A 29 AÑOS,130
TACNA,2018,MASCULINO,DE 30 A 59 AÑOS,142
TACNA,2018,MASCULINO,DE 60 A MÁS AÑOS,13
TACNA,2018,FEMENINO,DE 0 A 5 AÑOS,9
TACNA,2018,FEMENINO,DE 6 A 11 AÑOS,3
TACNA,2018,FEMENINO,DE 12 A 17 AÑOS,17
TACNA,2018,FEMENINO,DE 18 A 29 AÑOS,57
TACNA,2018,FEMENINO,DE 30 A 59 AÑOS,84
TACNA,2018,FEMENINO,DE 60 A MÁS AÑOS,15
TACNA,2019,MASCULINO,DE 0 A 5 AÑOS,6
TACNA,2019,MASCULINO,DE 6 A 11 AÑOS,12
TACNA,2019,MASCULINO,DE 12 A 17 AÑOS,14
TACNA,2019,MASCULINO,DE 18 A 29 AÑOS,173
TACNA,2019,MASCULINO,DE 30 A 59 AÑOS,208
TACNA,2019,MASCULINO,DE 60 A MÁS AÑOS,16
TACNA,2019,FEMENINO,DE 0 A 5 AÑOS,9
TACNA,2019,FEMENINO,DE 6 A 11 AÑOS,9
TACNA,2019,FEMENINO,DE 12 A 17 AÑOS,1
TACNA,2019,FEMENINO,DE 18 A 29 AÑOS,85
TACNA,2019,FEMENINO,DE 30 A 59 AÑOS,104
TACNA,2019,FEMENINO,DE 60 A MÁS AÑOS,7
TACNA,2020,MASCULINO,DE 0 A 5 AÑOS,3
TACNA,2020,MASCULINO,DE 6 A 11 AÑOS,7
TACNA,2020,MASCULINO,DE 12 A 17 AÑOS,9
TACNA,2020,MASCULINO,DE 18 A 29 AÑOS,112
TACNA,2020,MASCULINO,DE 30 A 59 AÑOS,134
TACNA,2020,MASCULINO,DE 60 A MÁS AÑOS,3
TACNA,2020,FEMENINO,DE 0 A 5 AÑOS,1
TACNA,2020,FEMENINO,DE 6 A 11 AÑOS,5
TACNA,2020,FEMENINO,DE 12 A 17 AÑOS,6
TACNA,2020,FEMENINO,DE 18 A 29 AÑOS,42
TACNA,2020,FEMENINO,DE 30 A 59 AÑOS,67
TACNA,2020,FEMENINO,DE 60 A MÁS AÑOS,4
TACNA,2021,MASCULINO,DE 0 A 5 AÑOS,4
TACNA,2021,MASCULINO,DE 6 A 11 AÑOS,5
TACNA,2021,MASCULINO,DE 12 A 17 AÑOS,9
TACNA,2021,MASCULINO,DE 18 A 29 AÑOS,81
TACNA,2021,MASCULINO,DE 30 A 59 AÑOS,182
TACNA,2021,MASCULINO,DE 60 A MÁS AÑOS,13
TACNA,2021,FEMENINO,DE 0 A 5 AÑOS,3
TACNA,2021,FEMENINO,DE 6 A 11 AÑOS,2
TACNA,2021,FEMENINO,DE 12 A 17 AÑOS,9
TACNA,2021,FEMENINO,DE 18 A 29 AÑOS,42
TACNA,2021,FEMENINO,DE 30 A 59 AÑOS,77
TACNA,2021,FEMENINO,DE 60 A MÁS AÑOS,10
TACNA,2022,MASCULINO,DE 0 A 5 AÑOS,4
TACNA,2022,MASCULINO,DE 6 A 11 AÑOS,4
TACNA,2022,MASCULINO,DE 12 A 17 AÑOS,20
TACNA,2022,MASCULINO,DE 18 A 29 AÑOS,139
TACNA,2022,MASCULINO,DE 30 A 59 AÑOS,209
TACNA,2022,MASCULINO,DE 60 A MÁS AÑOS,22
TACNA,2022,FEMENINO,DE 0 A 5 AÑOS,5
TACNA,2022,FEMENINO,DE 6 A 11 AÑOS,4
TACNA,2022,FEMENINO,DE 12 A 17 AÑOS,20
TACNA,2022,FEMENINO,DE 18 A 29 AÑOS,62
TACNA,2022,FEMENINO,DE 30 A 59 AÑOS,90
TACNA,2022,FEMENINO,DE 60 A MÁS AÑOS,18
TACNA,2023,MASCULINO,DE 0 A 5 AÑOS,5
TACNA,2023,MASCULINO,DE 6 A 11 AÑOS,12
TACNA,2023,MASCULINO,DE 12 A 17 AÑOS,17
TACNA,2023,MASCULINO,DE 18 A 29 AÑOS,161
TACNA,2023,MASCULINO,DE 30 A 59 AÑOS,259
TACNA,2023,MASCULINO,DE 60 A MÁS AÑOS,24
TACNA,2023,FEMENINO,DE 0 A 5 AÑOS,4
TACNA,2023,FEMENINO,DE 6 A 11 AÑOS,15
TACNA,2023,FEMENINO,DE 12 A 17 AÑOS,9
TACNA,2023,FEMENINO,DE 18 A 29 AÑOS,62
TACNA,2023,FEMENINO,DE 30 A 59 AÑOS,88
TACNA,2023,FEMENINO,DE 60 A MÁS AÑOS,10
TACNA,2024,MASCULINO,DE 0 A 5 AÑOS,8
TACNA,2024,MASCULINO,DE 6 A 11 AÑOS,13
TACNA,2024,MASCULINO,DE 12 A 17 AÑOS,9
TACNA,2024,MASCULINO,DE 18 A 29 AÑOS,131
TACNA,2024,MASCULINO,DE 30 A 59 AÑOS,254
TACNA,2024,MASCULINO,DE 60 A MÁS AÑOS,31
TACNA,2024,FEMENINO,DE 0 A 5 AÑOS,10
TACNA,2024,FEMENINO,DE 6 A 11 AÑOS,12
TACNA,2024,FEMENINO,DE 12 A 17 AÑOS,26
TACNA,2024,FEMENINO,DE 18 A 29 AÑOS,69
TACNA,2024,FEMENINO,DE 30 A 59 AÑOS,99
TACNA,2024,FEMENINO,DE 60 A MÁS AÑOS,12
TUMBES,2008,MASCULINO,MENOR DE 18 AÑOS,31
TUMBES,2008,MASCULINO,MAYOR DE 18 AÑOS,184
TUMBES,2008,FEMENINO,MENOR DE 18 AÑOS,15
TUMBES,2008,FEMENINO,MAYOR DE 18 AÑOS,36
TUMBES,2009,MASCULINO,MENOR DE 18 AÑOS,26
TUMBES,2009,MASCULINO,MAYOR DE 18 AÑOS,201
TUMBES,2009,FEMENINO,MENOR DE 18 AÑOS,13
TUMBES,2009,FEMENINO,MAYOR DE 18 AÑOS,27
TUMBES,2010,MASCULINO,DE 0 A 5 AÑOS,8
TUMBES,2010,MASCULINO,DE 6 A 12 AÑOS,15
TUMBES,2010,MASCULINO,DE 13 A 18 AÑOS,17
TUMBES,2010,MASCULINO,DE 19 A 25 AÑOS,109
TUMBES,2010,MASCULINO,DE 26 A 60 AÑOS,82
TUMBES,2010,MASCULINO,DE 60 A MÁS AÑOS,3
TUMBES,2010,FEMENINO,DE 0 A 5 AÑOS,2
TUMBES,2010,FEMENINO,DE 6 A 12 AÑOS,6
TUMBES,2010,FEMENINO,DE 13 A 18 AÑOS,3
TUMBES,2010,FEMENINO,DE 19 A 25 AÑOS,15
TUMBES,2010,FEMENINO,DE 26 A 60 AÑOS,13
TUMBES,2010,FEMENINO,DE 60 A MÁS AÑOS,0
TUMBES,2011,MASCULINO,DE 0 A 5 AÑOS,10
TUMBES,2011,MASCULINO,DE 6 A 12 AÑOS,11
TUMBES,2011,MASCULINO,DE 13 A 18 AÑOS,34
TUMBES,2011,MASCULINO,DE 19 A 25 AÑOS,94
TUMBES,2011,MASCULINO,DE 26 A 60 AÑOS,57
TUMBES,2011,MASCULINO,DE 60 A MÁS AÑOS,5
TUMBES,2011,FEMENINO,DE 0 A 5 AÑOS,14
TUMBES,2011,FEMENINO,DE 6 A 12 AÑOS,11
TUMBES,2011,FEMENINO,DE 13 A 18 AÑOS,3
TUMBES,2011,FEMENINO,DE 19 A 25 AÑOS,12
TUMBES,2011,FEMENINO,DE 26 A 60 AÑOS,27
TUMBES,2011,FEMENINO,DE 60 A MÁS AÑOS,2
TUMBES,2012,MASCULINO,DE 0 A 5 AÑOS,28
TUMBES,2012,MASCULINO,DE 6 A 12 AÑOS,8
TUMBES,2012,MASCULINO,DE 13 A 18 AÑOS,33
TUMBES,2012,MASCULINO,DE 19 A 25 AÑOS,134
TUMBES,2012,MASCULINO,DE 26 A 60 AÑOS,94
TUMBES,2012,MASCULINO,DE 60 A MÁS AÑOS,10
TUMBES,2012,FEMENINO,DE 0 A 5 AÑOS,1
TUMBES,2012,FEMENINO,DE 6 A 12 AÑOS,11
TUMBES,2012,FEMENINO,DE 13 A 18 AÑOS,10
TUMBES,2012,FEMENINO,DE 19 A 25 AÑOS,39
TUMBES,2012,FEMENINO,DE 26 A 60 AÑOS,38
TUMBES,2012,FEMENINO,DE 60 A MÁS AÑOS,5
TUMBES,2013,MASCULINO,DE 0 A 5 AÑOS,8
TUMBES,2013,MASCULINO,DE 6 A 12 AÑOS,17
TUMBES,2013,MASCULINO,DE 13 A 18 AÑOS,23
TUMBES,2013,MASCULINO,DE 19 A 25 AÑOS,100
TUMBES,2013,MASCULINO,DE 26 A 60 AÑOS,99
TUMBES,2013,MASCULINO,DE 60 A MÁS AÑOS,19
TUMBES,2013,FEMENINO,DE 0 A 5 AÑOS,10
TUMBES,2013,FEMENINO,DE 6 A 12 AÑOS,8
TUMBES,2013,FEMENINO,DE 13 A 18 AÑOS,8
TUMBES,2013,FEMENINO,DE 19 A 25 AÑOS,16
TUMBES,2013,FEMENINO,DE 26 A 60 AÑOS,36
TUMBES,2013,FEMENINO,DE 60 A MÁS AÑOS,4
TUMBES,2014,MASCULINO,DE 0 A 5 AÑOS,21
TUMBES,2014,MASCULINO,DE 6 A 12 AÑOS,15
TUMBES,2014,MASCULINO,DE 13 A 18 AÑOS,34
TUMBES,2014,MASCULINO,DE 19 A 25 AÑOS,94
TUMBES,2014,MASCULINO,DE 26 A 60 AÑOS,133
TUMBES,2014,MASCULINO,DE 60 A MÁS AÑOS,10
TUMBES,2014,FEMENINO,DE 0 A 5 AÑOS,7
TUMBES,2014,FEMENINO,DE 6 A 12 AÑOS,8
TUMBES,2014,FEMENINO,DE 13 A 18 AÑOS,8
TUMBES,2014,FEMENINO,DE 19 A 25 AÑOS,15
TUMBES,2014,FEMENINO,DE 26 A 60 AÑOS,34
TUMBES,2014,FEMENINO,DE 60 A MÁS AÑOS,4
TUMBES,2015,MASCULINO,DE 0 A 5 AÑOS,13
TUMBES,2015,MASCULINO,DE 6 A 12 AÑOS,14
TUMBES,2015,MASCULINO,DE 13 A 18 AÑOS,19
TUMBES,2015,MASCULINO,DE 19 A 25 AÑOS,67
TUMBES,2015,MASCULINO,DE 26 A 60 AÑOS,194
TUMBES,2015,MASCULINO,DE 60 A MÁS AÑOS,13
TUMBES,2015,FEMENINO,DE 0 A 5 AÑOS,6
TUMBES,2015,FEMENINO,DE 6 A 12 AÑOS,5
TUMBES,2015,FEMENINO,DE 13 A 18 AÑOS,6
TUMBES,2015,FEMENINO,DE 19 A 25 AÑOS,27
TUMBES,2015,FEMENINO,DE 26 A 60 AÑOS,35
TUMBES,2015,FEMENINO,DE 60 A MÁS AÑOS,0
TUMBES,2016,MASCULINO,DE 0 A 5 AÑOS,13
TUMBES,2016,MASCULINO,DE 6 A 12 AÑOS,13
TUMBES,2016,MASCULINO,DE 13 A 18 AÑOS,22
TUMBES,2016,MASCULINO,DE 19 A 25 AÑOS,98
TUMBES,2016,MASCULINO,DE 26 A 60 AÑOS,179
TUMBES,2016,MASCULINO,DE 60 A MÁS AÑOS,13
TUMBES,2016,FEMENINO,DE 0 A 5 AÑOS,5
TUMBES,2016,FEMENINO,DE 6 A 12 AÑOS,15
TUMBES,2016,FEMENINO,DE 13 A 18 AÑOS,8
TUMBES,2016,FEMENINO,DE 19 A 25 AÑOS,37
TUMBES,2016,FEMENINO,DE 26 A 60 AÑOS,52
TUMBES,2016,FEMENINO,DE 60 A MÁS AÑOS,3
TUMBES,2017,MASCULINO,DE 0 A 5 AÑOS,19
TUMBES,2017,MASCULINO,DE 6 A 12 AÑOS,16
TUMBES,2017,MASCULINO,DE 13 A 18 AÑOS,15
TUMBES,2017,MASCULINO,DE 19 A 25 AÑOS,71
TUMBES,2017,MASCULINO,DE 26 A 60 AÑOS,197
TUMBES,2017,MASCULINO,DE 60 A MÁS AÑOS,17
TUMBES,2017,FEMENINO,DE 0 A 5 AÑOS,6
TUMBES,2017,FEMENINO,DE 6 A 12 AÑOS,17
TUMBES,2017,FEMENINO,DE 13 A 18 AÑOS,14
TUMBES,2017,FEMENINO,DE 19 A 25 AÑOS,16
TUMBES,2017,FEMENINO,DE 26 A 60 AÑOS,66
TUMBES,2017,FEMENINO,DE 60 A MÁS AÑOS,4
TUMBES,2018,MASCULINO,DE 0 A 5 AÑOS,15
TUMBES,2018,MASCULINO,DE 6 A 11 AÑOS,13
TUMBES,2018,MASCULINO,DE 12 A 17 AÑOS,15
TUMBES,2018,MASCULINO,DE 18 A 29 AÑOS,157
TUMBES,2018,MASCULINO,DE 30 A 59 AÑOS,160
TUMBES,2018,MASCULINO,DE 60 A MÁS AÑOS,21
TUMBES,2018,FEMENINO,DE 0 A 5 AÑOS,7
TUMBES,2018,FEMENINO,DE 6 A 11 AÑOS,12
TUMBES,2018,FEMENINO,DE 12 A 17 AÑOS,14
TUMBES,2018,FEMENINO,DE 18 A 29 AÑOS,44
TUMBES,2018,FEMENINO,DE 30 A 59 AÑOS,53
