departamento,anio,atributo,conductores
CUSCO,2012,FEMENINO MENOR DE 18 AÑOS,22
CUSCO,2012,FEMENINO ENTRE 19 A 25 AÑOS,80
CUSCO,2012,FEMENINO ENTRE 26 A 60 AÑOS,47
CUSCO,2012,FEMENINO ENTRE 60 AÑOS A MÁS,36
CUSCO,2012,LICENCIA PROFESIONAL,1049
CUSCO,2012,LICENCIA PARTICULAR,514
CUSCO,2012,LICENCIA MILITAR,9
CUSCO,2012,SIN LICENCIA,293
CUSCO,2012,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),156
CUSCO,2013,MASCULINO MENOR DE 18 AÑOS,249
CUSCO,2013,MASCULINO ENTRE 19 A 25 AÑOS,1585
CUSCO,2013,MASCULINO ENTRE 26 Y 60 AÑOS,2007
CUSCO,2013,MASCULINO ENTRE 60 AÑOS A MÁS,336
CUSCO,2013,FEMENINO MENOR DE 18 AÑOS,38
CUSCO,2013,FEMENINO ENTRE 19 A 25 AÑOS,188
CUSCO,2013,FEMENINO ENTRE 26 A 60 AÑOS,191
CUSCO,2013,FEMENINO ENTRE 60 AÑOS A MÁS,322
CUSCO,2013,LICENCIA PROFESIONAL,2425
CUSCO,2013,LICENCIA PARTICULAR,1254
CUSCO,2013,LICENCIA MILITAR,114
CUSCO,2013,SIN LICENCIA,701
CUSCO,2013,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),422
CUSCO,2014,MASCULINO MENOR DE 18 AÑOS,47
CUSCO,2014,MASCULINO ENTRE 19 A 25 AÑOS,1534
CUSCO,2014,MASCULINO ENTRE 26 Y 60 AÑOS,3121
CUSCO,2014,MASCULINO ENTRE 60 AÑOS A MÁS,437
CUSCO,2014,FEMENINO MENOR DE 18 AÑOS,1
CUSCO,2014,FEMENINO ENTRE 19 A 25 AÑOS,182
CUSCO,2014,FEMENINO ENTRE 26 A 60 AÑOS,206
CUSCO,2014,FEMENINO ENTRE 60 AÑOS A MÁS,31
CUSCO,2014,LICENCIA PROFESIONAL,2821
CUSCO,2014,LICENCIA PARTICULAR,1340
CUSCO,2014,LICENCIA MILITAR,156
CUSCO,2014,SIN LICENCIA,686
CUSCO,2014,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),556
CUSCO,2015,MASCULINO MENOR DE 18 AÑOS,32
CUSCO,2015,MASCULINO ENTRE 19 A 25 AÑOS,2175
CUSCO,2015,MASCULINO ENTRE 26 Y 60 AÑOS,3466
CUSCO,2015,MASCULINO ENTRE 60 AÑOS A MÁS,396
CUSCO,2015,FEMENINO MENOR DE 18 AÑOS,4
CUSCO,2015,FEMENINO ENTRE 19 A 25 AÑOS,59
CUSCO,2015,FEMENINO ENTRE 26 A 60 AÑOS,241
CUSCO,2015,FEMENINO ENTRE 60 AÑOS A MÁS,5
CUSCO,2015,SE DESCONOCE POR FUGA,131
CUSCO,2015,LICENCIA PROFESIONAL,3083
CUSCO,2015,LICENCIA PARTICULAR,1900
CUSCO,2015,LICENCIA MILITAR,42
CUSCO,2015,SIN LICENCIA,876
CUSCO,2015,LICENCIA DE VEHÍCULO MENOR,394
CUSCO,2015,LICENCIA EXTRANJERA,14
CUSCO,2015,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),200
CUSCO,2016,MASCULINO MENOR DE 18 AÑOS,39
CUSCO,2016,MASCULINO ENTRE 19 A 25 AÑOS,1350
CUSCO,2016,MASCULINO ENTRE 26 Y 60 AÑOS,2510
CUSCO,2016,MASCULINO ENTRE 60 AÑOS A MÁS,294
CUSCO,2016,FEMENINO MENOR DE 18 AÑOS,28
CUSCO,2016,FEMENINO ENTRE 19 A 25 AÑOS,39
CUSCO,2016,FEMENINO ENTRE 26 A 60 AÑOS,124
CUSCO,2016,FEMENINO ENTRE 60 AÑOS A MÁS,19
CUSCO,2016,SE DESCONOCE POR FUGA,64
CUSCO,2016,LICENCIA PROFESIONAL,2155
CUSCO,2016,LICENCIA PARTICULAR,1296
CUSCO,2016,LICENCIA MILITAR,22
CUSCO,2016,SIN LICENCIA,591
CUSCO,2016,LICENCIA DE VEHÍCULO MENOR,228
CUSCO,2016,LICENCIA EXTRANJERA,19
CUSCO,2016,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),156
CUSCO,2017,MASCULINO MENOR ENTRE 13 Y 18 AÑOS,110
CUSCO,2017,MASCULINO ENTRE 19 A 25 AÑOS,1044
CUSCO,2017,MASCULINO ENTRE 26 Y 60 AÑOS,2119
CUSCO,2017,MASCULINO ENTRE 60 AÑOS A MÁS,241
CUSCO,2017,FEMENINO MENOR ENTRE 13 Y 18 AÑOS,11
CUSCO,2017,FEMENINO ENTRE 19 A 25 AÑOS,91
CUSCO,2017,FEMENINO ENTRE 26 A 60 AÑOS,153
CUSCO,2017,FEMENINO ENTRE 60 AÑOS A MÁS,29
CUSCO,2017,SE DESCONOCE POR FUGA,323
CUSCO,2017,LICENCIA PROFESIONAL,1562
CUSCO,2017,LICENCIA PARTICULAR,1246
CUSCO,2017,LICENCIA MILITAR,24
CUSCO,2017,SIN LICENCIA,418
CUSCO,2017,LICENCIA DE VEHÍCULO MENOR,305
CUSCO,2017,LICENCIA EXTRANJERA,40
CUSCO,2017,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),526
CUSCO,2018,ENTRE 12 Y 17 AÑOS,69
CUSCO,2018,ENTRE 18 A 29 AÑOS,1626
CUSCO,2018,ENTRE 30 Y 59 AÑOS,2622
CUSCO,2018,ENTRE 60 AÑOS A MÁS,259
CUSCO,2018,ENTRE 12 Y 17 AÑOS,8
CUSCO,2018,ENTRE 18 A 29 AÑOS,90
CUSCO,2018,ENTRE 30 Y 59 AÑOS,157
CUSCO,2018,ENTRE 60 AÑOS A MÁS,31
CUSCO,2018,LICENCIA PROFESIONAL,2544
CUSCO,2018,LICENCIA PARTICULAR,1516
CUSCO,2018,LICENCIA MILITAR,31
CUSCO,2018,SIN LICENCIA,540
CUSCO,2018,LICENCIA DE VEHÍCULO MENOR,383
CUSCO,2018,LICENCIA EXTRANJERA,5
CUSCO,2019,ENTRE 12 Y 17 AÑOS,32
CUSCO,2019,ENTRE 18 A 29 AÑOS,1753
CUSCO,2019,ENTRE 30 Y 59 AÑOS,2897
CUSCO,2019,ENTRE 60 AÑOS A MÁS,201
CUSCO,2019,ENTRE 12 Y 17 AÑOS,0
CUSCO,2019,ENTRE 18 A 29 AÑOS,48
CUSCO,2019,ENTRE 30 Y 59 AÑOS,118
CUSCO,2019,ENTRE 60 AÑOS A MÁS,7
CUSCO,2019,LICENCIA PROFESIONAL,2390
CUSCO,2019,LICENCIA PARTICULAR,1650
CUSCO,2019,LICENCIA MILITAR,4
CUSCO,2019,SIN LICENCIA,553
CUSCO,2019,LICENCIA DE VEHÍCULO MENOR,532
CUSCO,2019,LICENCIA EXTRANJERA,10
CUSCO,2020,ENTRE 12 Y 17 AÑOS,14
CUSCO,2020,ENTRE 18 A 29 AÑOS,993
CUSCO,2020,ENTRE 30 Y 59 AÑOS,1777
CUSCO,2020,ENTRE 60 AÑOS A MÁS,124
CUSCO,2020,ENTRE 12 Y 17 AÑOS,1
CUSCO,2020,ENTRE 18 A 29 AÑOS,57
CUSCO,2020,ENTRE 30 Y 59 AÑOS,61
CUSCO,2020,ENTRE 60 AÑOS A MÁS,4
CUSCO,2020,LICENCIA PROFESIONAL,1474
CUSCO,2020,LICENCIA PARTICULAR,983
CUSCO,2020,LICENCIA MILITAR,7
CUSCO,2020,SIN LICENCIA,243
CUSCO,2020,LICENCIA DE VEHÍCULO MENOR,339
CUSCO,2020,LICENCIA EXTRANJERA,10
CUSCO,2021,ENTRE 12 Y 17 AÑOS,7
CUSCO,2021,ENTRE 18 A 29 AÑOS,1342
CUSCO,2021,ENTRE 30 Y 59 AÑOS,2379
CUSCO,2021,ENTRE 60 AÑOS A MÁS,137
CUSCO,2021,ENTRE 12 Y 17 AÑOS,3
CUSCO,2021,ENTRE 18 A 29 AÑOS,96
CUSCO,2021,ENTRE 30 Y 59 AÑOS,126
CUSCO,2021,ENTRE 60 AÑOS A MÁS,5
CUSCO,2021,LICENCIA PROFESIONAL,2024
CUSCO,2021,LICENCIA PARTICULAR,1176
CUSCO,2021,LICENCIA MILITAR,16
CUSCO,2021,SIN LICENCIA,301
CUSCO,2021,LICENCIA DE VEHÍCULO MENOR,585
CUSCO,2021,LICENCIA EXTRANJERA,17
CUSCO,2022,ENTRE 12 Y 17 AÑOS,10
CUSCO,2022,ENTRE 18 A 29 AÑOS,1494
CUSCO,2022,ENTRE 30 Y 59 AÑOS,2538
CUSCO,2022,ENTRE 60 AÑOS A MÁS,181
CUSCO,2022,ENTRE 12 Y 17 AÑOS,2
CUSCO,2022,ENTRE 18 A 29 AÑOS,78
CUSCO,2022,ENTRE 30 Y 59 AÑOS,136
CUSCO,2022,ENTRE 60 AÑOS A MÁS,13
CUSCO,2022,LICENCIA PROFESIONAL,2319
CUSCO,2022,LICENCIA PARTICULAR,1413
CUSCO,2022,LICENCIA MILITAR,21
CUSCO,2022,SIN LICENCIA,368
CUSCO,2022,LICENCIA DE VEHÍCULO MENOR,400
CUSCO,2022,LICENCIA EXTRANJERA,17
CUSCO,2023,ENTRE 12 Y 17 AÑOS,33
CUSCO,2023,ENTRE 18 A 29 AÑOS,1386
CUSCO,2023,ENTRE 30 Y 59 AÑOS,2350
CUSCO,2023,ENTRE 60 AÑOS A MÁS,172
CUSCO,2023,ENTRE 12 Y 17 AÑOS,1
CUSCO,2023,ENTRE 18 A 29 AÑOS,55
CUSCO,2023,ENTRE 30 Y 59 AÑOS,93
CUSCO,2023,ENTRE 60 AÑOS A MÁS,2
CUSCO,2023,LICENCIA PROFESIONAL,2069
CUSCO,2023,LICENCIA PARTICULAR,1318
CUSCO,2023,LICENCIA MILITAR,22
CUSCO,2023,SIN LICENCIA,403
CUSCO,2023,LICENCIA DE VEHÍCULO MENOR,3
CUSCO,2023,LICENCIA EXTRANJERA,379
CUSCO,2024,ENTRE 12 Y 17 AÑOS,15
CUSCO,2024,ENTRE 18 A 29 AÑOS,1398
CUSCO,2024,ENTRE 30 Y 59 AÑOS,2726
CUSCO,2024,ENTRE 60 AÑOS A MÁS,264
CUSCO,2024,ENTRE 12 Y 17 AÑOS,0
CUSCO,2024,ENTRE 18 A 29 AÑOS,54
CUSCO,2024,ENTRE 30 Y 59 AÑOS,87
CUSCO,2024,ENTRE 60 AÑOS A MÁS,2
CUSCO,2024,LICENCIA PROFESIONAL,1802
CUSCO,2024,LICENCIA PARTICULAR,2124
CUSCO,2024,LICENCIA MILITAR,7
CUSCO,2024,SIN LICENCIA,398
CUSCO,2024,LICENCIA DE VEHÍCULO MENOR,6
CUSCO,2024,LICENCIA EXTRANJERA,232
HUANCAVELICA,2008,MASCULINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2008,MASCULINO MAYOR DE 18 AÑOS,48
HUANCAVELICA,2008,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2008,FEMENINO MAYOR DE 18 AÑOS,1
HUANCAVELICA,2008,LICENCIA PROFESIONAL,39
HUANCAVELICA,2008,LICENCIA PARTICULAR,4
HUANCAVELICA,2008,LICENCIA MILITAR,0
HUANCAVELICA,2008,SIN LICENCIA,6
HUANCAVELICA,2008,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),0
HUANCAVELICA,2009,MASCULINO MENOR DE 18 AÑOS,5
HUANCAVELICA,2009,MASCULINO MAYOR DE 18 AÑOS,53
HUANCAVELICA,2009,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2009,FEMENINO MAYOR DE 18 AÑOS,3
HUANCAVELICA,2009,LICENCIA PROFESIONAL,32
HUANCAVELICA,2009,LICENCIA PARTICULAR,19
HUANCAVELICA,2009,LICENCIA MILITAR,0
HUANCAVELICA,2009,SIN LICENCIA,9
HUANCAVELICA,2009,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),1
HUANCAVELICA,2010,MASCULINO MENOR DE 18 AÑOS,1
HUANCAVELICA,2010,MASCULINO ENTRE 19 A 25 AÑOS,30
HUANCAVELICA,2010,MASCULINO ENTRE 26 Y 60 AÑOS,49
HUANCAVELICA,2010,MASCULINO ENTRE 60 AÑOS A MÁS,5
HUANCAVELICA,2010,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2010,FEMENINO ENTRE 19 A 25 AÑOS,0
HUANCAVELICA,2010,FEMENINO ENTRE 26 A 60 AÑOS,0
HUANCAVELICA,2010,FEMENINO ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2010,LICENCIA PROFESIONAL,41
HUANCAVELICA,2010,LICENCIA PARTICULAR,37
HUANCAVELICA,2010,LICENCIA MILITAR,0
HUANCAVELICA,2010,SIN LICENCIA,6
HUANCAVELICA,2010,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),1
HUANCAVELICA,2011,MASCULINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2011,MASCULINO ENTRE 19 A 25 AÑOS,22
HUANCAVELICA,2011,MASCULINO ENTRE 26 Y 60 AÑOS,33
HUANCAVELICA,2011,MASCULINO ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2011,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2011,FEMENINO ENTRE 19 A 25 AÑOS,0
HUANCAVELICA,2011,FEMENINO ENTRE 26 A 60 AÑOS,0
HUANCAVELICA,2011,FEMENINO ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2011,LICENCIA PROFESIONAL,23
HUANCAVELICA,2011,LICENCIA PARTICULAR,12
HUANCAVELICA,2011,LICENCIA MILITAR,0
HUANCAVELICA,2011,SIN LICENCIA,18
HUANCAVELICA,2011,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),2
HUANCAVELICA,2012,MASCULINO MENOR DE 18 AÑOS,3
HUANCAVELICA,2012,MASCULINO ENTRE 19 A 25 AÑOS,17
HUANCAVELICA,2012,MASCULINO ENTRE 26 Y 60 AÑOS,150
HUANCAVELICA,2012,MASCULINO ENTRE 60 AÑOS A MÁS,16
HUANCAVELICA,2012,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2012,FEMENINO ENTRE 19 A 25 AÑOS,0
HUANCAVELICA,2012,FEMENINO ENTRE 26 A 60 AÑOS,0
HUANCAVELICA,2012,FEMENINO ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2012,LICENCIA PROFESIONAL,124
HUANCAVELICA,2012,LICENCIA PARTICULAR,54
HUANCAVELICA,2012,LICENCIA MILITAR,0
HUANCAVELICA,2012,SIN LICENCIA,7
HUANCAVELICA,2012,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),1
HUANCAVELICA,2013,MASCULINO MENOR DE 18 AÑOS,5
HUANCAVELICA,2013,MASCULINO ENTRE 19 A 25 AÑOS,22
HUANCAVELICA,2013,MASCULINO ENTRE 26 Y 60 AÑOS,67
HUANCAVELICA,2013,MASCULINO ENTRE 60 AÑOS A MÁS,1
HUANCAVELICA,2013,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2013,FEMENINO ENTRE 19 A 25 AÑOS,2
HUANCAVELICA,2013,FEMENINO ENTRE 26 A 60 AÑOS,0
HUANCAVELICA,2013,FEMENINO ENTRE 60 AÑOS A MÁS,3
HUANCAVELICA,2013,LICENCIA PROFESIONAL,47
HUANCAVELICA,2013,LICENCIA PARTICULAR,34
HUANCAVELICA,2013,LICENCIA MILITAR,0
HUANCAVELICA,2013,SIN LICENCIA,8
HUANCAVELICA,2013,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),11
HUANCAVELICA,2014,MASCULINO MENOR DE 18 AÑOS,5
HUANCAVELICA,2014,MASCULINO ENTRE 19 A 25 AÑOS,28
HUANCAVELICA,2014,MASCULINO ENTRE 26 Y 60 AÑOS,188
HUANCAVELICA,2014,MASCULINO ENTRE 60 AÑOS A MÁS,6
HUANCAVELICA,2014,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2014,FEMENINO ENTRE 19 A 25 AÑOS,3
HUANCAVELICA,2014,FEMENINO ENTRE 26 A 60 AÑOS,5
HUANCAVELICA,2014,FEMENINO ENTRE 60 AÑOS A MÁS,1
HUANCAVELICA,2014,LICENCIA PROFESIONAL,80
HUANCAVELICA,2014,LICENCIA PARTICULAR,54
HUANCAVELICA,2014,LICENCIA MILITAR,0
HUANCAVELICA,2014,SIN LICENCIA,9
HUANCAVELICA,2014,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),93
HUANCAVELICA,2015,MASCULINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2015,MASCULINO ENTRE 19 A 25 AÑOS,54
HUANCAVELICA,2015,MASCULINO ENTRE 26 Y 60 AÑOS,191
HUANCAVELICA,2015,MASCULINO ENTRE 60 AÑOS A MÁS,21
HUANCAVELICA,2015,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2015,FEMENINO ENTRE 19 A 25 AÑOS,2
HUANCAVELICA,2015,FEMENINO ENTRE 26 A 60 AÑOS,5
HUANCAVELICA,2015,FEMENINO ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2015,SE DESCONOCE POR FUGA,1
HUANCAVELICA,2015,LICENCIA PROFESIONAL,95
HUANCAVELICA,2015,LICENCIA PARTICULAR,124
HUANCAVELICA,2015,LICENCIA MILITAR,0
HUANCAVELICA,2015,SIN LICENCIA,36
HUANCAVELICA,2015,LICENCIA DE VEHÍCULO MENOR,4
HUANCAVELICA,2015,LICENCIA EXTRANJERA,1
HUANCAVELICA,2015,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),14
HUANCAVELICA,2016,MASCULINO MENOR DE 18 AÑOS,7
HUANCAVELICA,2016,MASCULINO ENTRE 19 A 25 AÑOS,45
HUANCAVELICA,2016,MASCULINO ENTRE 26 Y 60 AÑOS,231
HUANCAVELICA,2016,MASCULINO ENTRE 60 AÑOS A MÁS,27
HUANCAVELICA,2016,FEMENINO MENOR DE 18 AÑOS,0
HUANCAVELICA,2016,FEMENINO ENTRE 19 A 25 AÑOS,0
HUANCAVELICA,2016,FEMENINO ENTRE 26 A 60 AÑOS,6
HUANCAVELICA,2016,FEMENINO ENTRE 60 AÑOS A MÁS,6
HUANCAVELICA,2016,SE DESCONOCE POR FUGA,3
HUANCAVELICA,2016,LICENCIA PROFESIONAL,107
HUANCAVELICA,2016,LICENCIA PARTICULAR,154
HUANCAVELICA,2016,LICENCIA MILITAR,0
HUANCAVELICA,2016,SIN LICENCIA,35
HUANCAVELICA,2016,LICENCIA DE VEHÍCULO MENOR,7
HUANCAVELICA,2016,LICENCIA EXTRANJERA,0
HUANCAVELICA,2016,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),22
HUANCAVELICA,2017,MASCULINO MENOR ENTRE 13 Y 18 AÑOS,10
HUANCAVELICA,2017,MASCULINO ENTRE 19 A 25 AÑOS,40
HUANCAVELICA,2017,MASCULINO ENTRE 26 Y 60 AÑOS,150
HUANCAVELICA,2017,MASCULINO ENTRE 60 AÑOS A MÁS,19
HUANCAVELICA,2017,FEMENINO MENOR ENTRE 13 Y 18 AÑOS,4
HUANCAVELICA,2017,FEMENINO ENTRE 19 A 25 AÑOS,2
HUANCAVELICA,2017,FEMENINO ENTRE 26 A 60 AÑOS,6
HUANCAVELICA,2017,FEMENINO ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2017,SE DESCONOCE POR FUGA,20
HUANCAVELICA,2017,LICENCIA PROFESIONAL,77
HUANCAVELICA,2017,LICENCIA PARTICULAR,114
HUANCAVELICA,2017,LICENCIA MILITAR,0
HUANCAVELICA,2017,SIN LICENCIA,27
HUANCAVELICA,2017,LICENCIA DE VEHÍCULO MENOR,7
HUANCAVELICA,2017,LICENCIA EXTRANJERA,0
HUANCAVELICA,2017,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),26
HUANCAVELICA,2018,ENTRE 12 Y 17 AÑOS,1
HUANCAVELICA,2018,ENTRE 18 A 29 AÑOS,88
HUANCAVELICA,2018,ENTRE 30 Y 59 AÑOS,166
HUANCAVELICA,2018,ENTRE 60 AÑOS A MÁS,6
HUANCAVELICA,2018,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2018,ENTRE 18 A 29 AÑOS,3
HUANCAVELICA,2018,ENTRE 30 Y 59 AÑOS,1
HUANCAVELICA,2018,ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2018,LICENCIA PROFESIONAL,78
HUANCAVELICA,2018,LICENCIA PARTICULAR,155
HUANCAVELICA,2018,LICENCIA MILITAR,1
HUANCAVELICA,2018,SIN LICENCIA,33
HUANCAVELICA,2018,LICENCIA DE VEHÍCULO MENOR,7
HUANCAVELICA,2018,LICENCIA EXTRANJERA,0
HUANCAVELICA,2019,ENTRE 12 Y 17 AÑOS,12
HUANCAVELICA,2019,ENTRE 18 A 29 AÑOS,104
HUANCAVELICA,2019,ENTRE 30 Y 59 AÑOS,174
HUANCAVELICA,2019,ENTRE 60 AÑOS A MÁS,14
HUANCAVELICA,2019,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2019,ENTRE 18 A 29 AÑOS,4
HUANCAVELICA,2019,ENTRE 30 Y 59 AÑOS,3
HUANCAVELICA,2019,ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2019,LICENCIA PROFESIONAL,93
HUANCAVELICA,2019,LICENCIA PARTICULAR,191
HUANCAVELICA,2019,LICENCIA MILITAR,0
HUANCAVELICA,2019,SIN LICENCIA,25
HUANCAVELICA,2019,LICENCIA DE VEHÍCULO MENOR,4
HUANCAVELICA,2019,LICENCIA EXTRANJERA,0
HUANCAVELICA,2020,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2020,ENTRE 18 A 29 AÑOS,57
HUANCAVELICA,2020,ENTRE 30 Y 59 AÑOS,128
HUANCAVELICA,2020,ENTRE 60 AÑOS A MÁS,4
HUANCAVELICA,2020,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2020,ENTRE 18 A 29 AÑOS,1
HUANCAVELICA,2020,ENTRE 30 Y 59 AÑOS,1
HUANCAVELICA,2020,ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2020,LICENCIA PROFESIONAL,57
HUANCAVELICA,2020,LICENCIA PARTICULAR,120
HUANCAVELICA,2020,LICENCIA MILITAR,1
HUANCAVELICA,2020,SIN LICENCIA,12
HUANCAVELICA,2020,LICENCIA DE VEHÍCULO MENOR,3
HUANCAVELICA,2020,LICENCIA EXTRANJERA,0
HUANCAVELICA,2021,ENTRE 12 Y 17 AÑOS,4
HUANCAVELICA,2021,ENTRE 18 A 29 AÑOS,95
HUANCAVELICA,2021,ENTRE 30 Y 59 AÑOS,174
HUANCAVELICA,2021,ENTRE 60 AÑOS A MÁS,9
HUANCAVELICA,2021,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2021,ENTRE 18 A 29 AÑOS,1
HUANCAVELICA,2021,ENTRE 30 Y 59 AÑOS,5
HUANCAVELICA,2021,ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2021,LICENCIA PROFESIONAL,71
HUANCAVELICA,2021,LICENCIA PARTICULAR,148
HUANCAVELICA,2021,LICENCIA MILITAR,4
HUANCAVELICA,2021,SIN LICENCIA,64
HUANCAVELICA,2021,LICENCIA DE VEHÍCULO MENOR,2
HUANCAVELICA,2021,LICENCIA EXTRANJERA,1
HUANCAVELICA,2022,ENTRE 12 Y 17 AÑOS,5
HUANCAVELICA,2022,ENTRE 18 A 29 AÑOS,72
HUANCAVELICA,2022,ENTRE 30 Y 59 AÑOS,143
HUANCAVELICA,2022,ENTRE 60 AÑOS A MÁS,4
HUANCAVELICA,2022,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2022,ENTRE 18 A 29 AÑOS,3
HUANCAVELICA,2022,ENTRE 30 Y 59 AÑOS,9
HUANCAVELICA,2022,ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2022,LICENCIA PROFESIONAL,152
HUANCAVELICA,2022,LICENCIA PARTICULAR,12
HUANCAVELICA,2022,LICENCIA MILITAR,3
HUANCAVELICA,2022,SIN LICENCIA,68
HUANCAVELICA,2022,LICENCIA DE VEHÍCULO MENOR,1
HUANCAVELICA,2022,LICENCIA EXTRANJERA,1
HUANCAVELICA,2023,ENTRE 12 Y 17 AÑOS,4
HUANCAVELICA,2023,ENTRE 18 A 29 AÑOS,106
HUANCAVELICA,2023,ENTRE 30 Y 59 AÑOS,154
HUANCAVELICA,2023,ENTRE 60 AÑOS A MÁS,7
HUANCAVELICA,2023,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2023,ENTRE 18 A 29 AÑOS,1
HUANCAVELICA,2023,ENTRE 30 Y 59 AÑOS,1
HUANCAVELICA,2023,ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2023,LICENCIA PROFESIONAL,197
HUANCAVELICA,2023,LICENCIA PARTICULAR,39
HUANCAVELICA,2023,LICENCIA MILITAR,0
HUANCAVELICA,2023,SIN LICENCIA,14
HUANCAVELICA,2023,LICENCIA DE VEHÍCULO MENOR,1
HUANCAVELICA,2023,LICENCIA EXTRANJERA,27
HUANCAVELICA,2024,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2024,ENTRE 18 A 29 AÑOS,75
HUANCAVELICA,2024,ENTRE 30 Y 59 AÑOS,154
HUANCAVELICA,2024,ENTRE 60 AÑOS A MÁS,8
HUANCAVELICA,2024,ENTRE 12 Y 17 AÑOS,0
HUANCAVELICA,2024,ENTRE 18 A 29 AÑOS,4
HUANCAVELICA,2024,ENTRE 30 Y 59 AÑOS,3
HUANCAVELICA,2024,ENTRE 60 AÑOS A MÁS,0
HUANCAVELICA,2024,LICENCIA PROFESIONAL,147
HUANCAVELICA,2024,LICENCIA PARTICULAR,30
HUANCAVELICA,2024,LICENCIA MILITAR,1
HUANCAVELICA,2024,SIN LICENCIA,0
HUANCAVELICA,2024,LICENCIA DE VEHÍCULO MENOR,2
HUANCAVELICA,2024,LICENCIA EXTRANJERA,66
HUANUCO,2008,MASCULINO MENOR DE 18 AÑOS,28
HUANUCO,2008,MASCULINO MAYOR DE 18 AÑOS,432
HUANUCO,2008,FEMENINO MENOR DE 18 AÑOS,0
HUANUCO,2008,FEMENINO MAYOR DE 18 AÑOS,48
HUANUCO,2008,LICENCIA PROFESIONAL,326
HUANUCO,2008,LICENCIA PARTICULAR,51
HUANUCO,2008,LICENCIA MILITAR,1
HUANUCO,2008,SIN LICENCIA,109
HUANUCO,2008,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),21
HUANUCO,2009,MASCULINO MENOR DE 18 AÑOS,49
HUANUCO,2009,MASCULINO MAYOR DE 18 AÑOS,679
HUANUCO,2009,FEMENINO MENOR DE 18 AÑOS,4
HUANUCO,2009,FEMENINO MAYOR DE 18 AÑOS,62
HUANUCO,2009,LICENCIA PROFESIONAL,494
HUANUCO,2009,LICENCIA PARTICULAR,198
HUANUCO,2009,LICENCIA MILITAR,0
HUANUCO,2009,SIN LICENCIA,89
HUANUCO,2009,OTROS (NO TIENE LICENCIA O NO CORRESPONDE AL TIPO DE VEHÍCULO),13
